id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto88,coddpto,departamento88,departamento,codmpio88,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619880008,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,18480001,1,FRANCO,ACOSTA,JESUS A,958,1
619880008,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,994,RESTO DE VOTACION,,,412,0
619880009,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18490002,1,MESA,RUIZ,JOSE IGNACIO,1140,1
619880009,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,994,RESTO DE VOTACION,,,940,0
619880010,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18480001,1,AGUDELO,ECHEVERRI,PEDRO P,1182,1
619880010,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,994,RESTO DE VOTACION,,,1239,0
619880011,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,ANTIOQUIA,Municipal,18480001,1,RIVERA,BRAN,WILLIAM DE J,1676,1
619880011,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,ANTIOQUIA,Municipal,,994,RESTO DE VOTACION,,,2063,0
619880012,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,18480001,1,GOMEZ,CHAVARRIAGA,JOSE MA,563,1
619880012,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,,994,RESTO DE VOTACION,,,202,0
619880013,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19850001,1,CASTILLO,MARULANDA,RAMON E,4979,1
619880013,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,,994,RESTO DE VOTACION,,,3739,0
619880014,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,18480001,1,MANZUR,CANCINO,NAYIB E,2085,1
619880014,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,,994,RESTO DE VOTACION,,,1717,0
619880015,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,18490002,1,PEREZ,ARIAS,ULPIANO,1325,1
619880015,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,,994,RESTO DE VOTACION,,,953,0
619880016,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,18490002,1,SALAZAR,GOMEZ,HORACIO,1381,1
619880016,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,,994,RESTO DE VOTACION,,,1311,0
619880017,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19889998,1,CORREA,RESTREPO,GILDARDO E,4510,1
619880017,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,,994,RESTO DE VOTACION,,,3071,0
619880018,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,18490002,1,VILLA,LONDONO,NABOR A,805,1
619880018,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,,994,RESTO DE VOTACION,,,445,0
619880019,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,18490002,1,BUILES,ORTEGA,JESUS A,17369,1
619880019,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,,994,RESTO DE VOTACION,,,19512,0
619880020,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,18480001,1,ROJAS,RESTREPO,CARLOS A,1510,1
619880020,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,,994,RESTO DE VOTACION,,,1123,0
619880021,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Municipal,18480001,1,RODRIGUEZ,GALLEGO,BAYARDO,2010,1
619880021,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Municipal,,994,RESTO DE VOTACION,,,2480,0
619880022,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Municipal,18490002,1,MARQUEZ,TRUJILLO,CARLOS F,3223,1
619880022,1988,Alcaldía Municipal,Marzo 13,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Municipal,,994,RESTO DE VOTACION,,,4118,0
