id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,,998,VOTOS NULOS,,,16,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,,999,VOTOS EN BLANCO,,,259,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,0,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,500,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,6,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,100,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,,5,VILLEGAS,MORENO,ALVARO,19,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,2,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,64,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,,998,VOTOS NULOS,,,21,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5044,ANZA,Departamental,,999,VOTOS EN BLANCO,,,54,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,9,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,767,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,34,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,284,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,,5,VILLEGAS,MORENO,ALVARO,49,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,2285,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,1902,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,,998,VOTOS NULOS,,,103,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5045,APARTADO,Departamental,,999,VOTOS EN BLANCO,,,386,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,3,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,1377,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,19,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,926,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,5,VILLEGAS,MORENO,ALVARO,78,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,10,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,497,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,998,VOTOS NULOS,,,66,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,999,VOTOS EN BLANCO,,,233,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,19,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,119,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,9,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,261,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,,5,VILLEGAS,MORENO,ALVARO,728,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,12,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,515,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,,998,VOTOS NULOS,,,35,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5055,ARGELIA,Departamental,,999,VOTOS EN BLANCO,,,238,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,0,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,160,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,0,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,512,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,,5,VILLEGAS,MORENO,ALVARO,185,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5059,ARMENIA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,3,0
