"FID_15t6","Pe_15t6","Du_15t6","vt_15t6","MV18_15t6","eCDF_15t6","el_c15","em_c15","cs_c15","cw_c15","el_c16","em_c16","cs_c16"
962,1572,7355,9272,0.62371,0.784505788067676,0,0.174160284951024,0.261240427426536,0,0,0,0
963,1511,1855,3489,0.0986,0.318788958147818,0,0.0707711487088157,0.106156723063224,0,0,0,0
964,1287,2438,3981,0.28912,0.455031166518255,0,0.101016918967053,0.151525378450579,0,0,0,0
965,8235,19932,29694,0.39392,0.550311665182547,0,0.122169189670525,0.183253784505788,0,0,0,0
966,387,1585,2032,0.58957,0.758682101513802,0,0.168427426536064,0.252641139804096,0,0,0,0
967,514,2948,3576,0.68065,0.855743544078362,0,0.189975066785396,0.284962600178094,0,0,0,0
968,4403,8252,13379,0.28769,0.452359750667854,0,0.100423864648264,0.150635796972395,0,0,0,0
969,832,1952,2898,0.38647,0.544078361531612,0,0.120785396260018,0.181178094390027,0,0,0,0
970,618,1033,1718,0.24156,0.41406945681211,0,0.0919234194122885,0.137885129118433,0,0,0,0
971,2459,4631,7435,0.29213,0.457702582368655,0,0.101609973285841,0.152414959928762,0,0,0,0
972,2362,5056,7764,0.34699,0.500445235975067,0,0.111098842386465,0.166648263579697,0,0,0,0
973,882,2861,3913,0.50575,0.666963490650045,0,0.14806589492431,0.222098842386465,0,0,0,0
974,1141,10028,11384,0.78066,0.96260017809439,0,0.213697239536955,0.320545859305432,0,0,0,0
975,133,675,839,0.64601,0.814781834372217,0,0.180881567230632,0.271322350845948,0,0,0,0
976,416,1177,1658,0.45899,0.61086375779163,0,0.135611754229742,0.203417631344613,0,0,0,0
977,808,2616,3626,0.49862,0.661620658949243,0,0.146879786286732,0.220319679430098,0,0,0,0
978,6317,6816,13951,0.03577,0.267141585040071,0,0.0593054318788958,0.0889581478183437,0,0,0,0
979,912,2867,4014,0.48705,0.640249332146037,0,0.14213535173642,0.21320302760463,0,0,0,0
980,60208,33283,98563,-0.27318,0.113980409617097,0,0.0253036509349955,0.0379554764024933,0,0,0,0
981,564,1665,2363,0.46593,0.621549421193232,0,0.137983971504898,0.206975957257346,0,0,0,0
982,97,819,942,0.76645,0.952804986642921,0,0.211522707034728,0.317284060552093,0,0,0,0
983,114,1000,1173,0.75533,0.942119323241318,0,0.209150489759573,0.313725734639359,0,0,0,0
984,321,2288,2710,0.72583,0.910062333036509,0,0.202033837934105,0.303050756901158,0,0,0,0
985,284,1675,2068,0.67263,0.842386464826358,0,0.187009795191451,0.280514692787177,0,0,0,0
986,170,983,1196,0.67977,0.854853072128228,0,0.189777382012467,0.2846660730187,0,0,0,0
987,390,2299,2872,0.66469,0.832591273374889,0,0.184835262689225,0.277252894033838,0,0,0,0
988,1643,3439,5371,0.33439,0.494211932324132,0,0.109715048975957,0.164572573463936,0,0,0,0
989,213,1931,2205,0.77914,0.960819234194123,0,0.213301869991095,0.319952804986643,0,0,0,0
990,249,922,1276,0.52743,0.684772929652716,0,0.152019590382903,0.228029385574354,0,0,0,0
991,639,1072,1824,0.23739,0.412288512911843,0,0.0915280498664292,0.137292074799644,0,0,0,0
992,4185,8563,13592,0.3221,0.483526268922529,0,0.107342831700801,0.161014247551202,0,0,0,0
993,522,2040,2742,0.55361,0.71326803205699,0,0.158345503116652,0.237518254674978,0,0,0,0
994,205,1329,1583,0.71004,0.890471950133571,0,0.197684772929653,0.296527159394479,0,0,0,0
995,2384,9291,12282,0.56237,0.719501335707925,0,0.159729296527159,0.239593944790739,0,0,0,0
996,3570,7371,11610,0.32739,0.487088156723063,0,0.10813357079252,0.16220035618878,0,0,0,0
997,741,2833,3774,0.55432,0.714158504007124,0,0.158543187889581,0.237814781834372,0,0,0,0
998,285,1060,1401,0.55318,0.712377560106857,0,0.158147818343722,0.237221727515583,0,0,0,0
999,9554,14024,25268,0.1769,0.373107747105966,0,0.0828299198575245,0.124244879786287,0,0,0,0
1000,176,981,1218,0.66092,0.829029385574354,0,0.184044523597507,0.27606678539626,0,0,0,0
1001,311,2151,2550,0.72157,0.905609973285841,0,0.201045414069457,0.301568121104185,0,0,0,0
1002,204,995,1238,0.63893,0.802315227070347,0,0.178113980409617,0.267170970614426,0,0,0,0
1003,3182,8747,12637,0.44037,0.597506678539626,0,0.132646482635797,0.198969723953695,0,0,0,0
1004,158,1030,1234,0.70665,0.888691006233304,0,0.197289403383793,0.29593410507569,0,0,0,0
1005,243,1227,1586,0.62043,0.782724844167409,0,0.173764915405165,0.260647373107747,0,0,0,0
1006,937,2222,3382,0.37995,0.539626001780944,0,0.11979697239537,0.179695458593054,0,0,0,0
1007,3978,9697,14499,0.39444,0.552092609082814,0,0.122564559216385,0.183846838824577,0,0,0,0
1008,1000,2955,4224,0.46283,0.618878005342832,0,0.137390917186109,0.206086375779163,0,0,0,0
1009,548,2199,2875,0.57426,0.737310774710597,0,0.163682991985752,0.245524487978629,0,0,0,0
1010,302,1644,2029,0.66141,0.829919857524488,0,0.184242208370436,0.276363312555654,0,0,0,0
1011,500,2427,3089,0.62383,0.785396260017809,0,0.174357969723954,0.261536954585931,0,0,0,0
1012,777,2111,3032,0.43997,0.596616206589492,0,0.132448797862867,0.198673196794301,0,0,0,0
1013,3517,4643,8789,0.12811,0.33926981300089,0,0.0753178984861977,0.112976847729297,0,0,0,0
1014,29,927,991,0.90616,0.999109528049866,0,0.22180231522707,0.332703472840606,0,0,0,0
1015,702,3033,3969,0.5873,0.756901157613535,0,0.168032056990205,0.252048085485307,0,0,0,0
1016,899,3230,4321,0.53946,0.697239536954586,0,0.154787177203918,0.232180765805877,0,0,0,0
1017,69,702,789,0.80228,0.973285841495993,0,0.21606945681211,0.324104185218166,0,0,0,0
1018,486,2465,3052,0.64843,0.816562778272484,0,0.181276936776492,0.271915405164737,0,0,0,0
1019,1339,3031,4675,0.36193,0.519145146927872,0,0.115250222617988,0.172875333926981,0,0,0,0
1020,322,1585,2041,0.61881,0.779162956366874,0,0.172974176313446,0.259461264470169,0,0,0,0
1021,3647,14809,19456,0.5737,0.736420302760463,0,0.163485307212823,0.245227960819234,0,0,0,0
1022,903,4335,5626,0.61002,0.774710596616207,0,0.171985752448798,0.257978628673197,0,0,0,0
1023,130,980,1146,0.74171,0.92520035618878,0,0.205394479073909,0.308091718610864,0,0,0,0
1024,2391,6379,9370,0.42561,0.584149599287622,0,0.129681211041852,0.194521816562778,0,0,0,0
1025,444,2594,3154,0.68167,0.859305431878896,0,0.190765805877115,0.286148708815672,0,0,0,0
1026,759,3173,4232,0.57042,0.730186999109528,0,0.162101513802315,0.243152270703473,0,0,0,0
1027,185,1869,2143,0.78581,0.966162065894924,0,0.214487978628673,0.32173196794301,0,0,0,0
1028,325,1890,2291,0.68311,0.863757791629564,0,0.191754229741763,0.287631344612645,0,0,0,0
1029,1108,3749,5130,0.51481,0.677649154051647,0,0.150438112199466,0.225657168299199,0,0,0,0
1030,278,1535,1919,0.65503,0.822796081923419,0,0.182660730186999,0.273991095280499,0,0,0,0
1031,248,551,831,0.36462,0.521816562778272,0,0.115843276936776,0.173764915405165,0,0,0,0
1032,225,1215,1494,0.66265,0.830810329474622,0,0.184439893143366,0.276659839715049,0,0,0,0
1033,364,1848,2330,0.63691,0.798753339269813,0,0.177323241317898,0.265984861976848,0,0,0,0
1034,602,1417,2133,0.38209,0.541406945681211,0,0.120192341941229,0.180288512911843,0,0,0,0
1035,2825,3677,6814,0.12504,0.337488869100623,0,0.0749225289403384,0.112383793410508,0,0,0,0
1036,495,2200,2797,0.60958,0.773820124666073,0,0.171788067675868,0.257682101513802,0,0,0,0
1037,5633,6295,12440,0.05322,0.279608192341941,0,0.062073018699911,0.0931095280498664,0,0,0,0
1038,359,1207,1687,0.50267,0.666073018699911,0,0.14786821015138,0.22180231522707,0,0,0,0
1039,408,2078,2597,0.64305,0.810329474621549,0,0.179893143365984,0.269839715048976,0,0,0,0
1040,1466,3822,5583,0.422,0.578806767586821,0,0.128495102404274,0.192742653606411,0,0,0,0
1041,593,5521,6411,0.76868,0.953695458593054,0,0.211720391807658,0.317580587711487,0,0,0,0
1042,113,707,877,0.67731,0.849510240427427,0,0.188591273374889,0.282886910062333,0,0,0,0
1043,981,5062,6332,0.6445,0.81300089047195,0,0.180486197684773,0.270729296527159,0,0,0,0
1044,186,1030,1262,0.66878,0.837043633125557,0,0.185823686553874,0.27873552983081,0,0,0,0
1045,304,1407,1810,0.60939,0.772929652715939,0,0.171590382902939,0.257385574354408,0,0,0,0
1046,902,1484,2471,0.23553,0.408726625111309,0,0.0907373107747106,0.136105966162066,0,0,0,0
1047,187,1278,1514,0.72061,0.904719501335708,0,0.200847729296527,0.301271593944791,0,0,0,0
1048,292,1468,1833,0.64157,0.808548530721282,0,0.179497773820125,0.269246660730187,0,0,0,0
1049,442,2543,3119,0.67361,0.845057880676759,0,0.18760284951024,0.281404274265361,0,0,0,0
1050,381,2134,2624,0.66806,0.836153161175423,0,0.185626001780944,0.278439002671416,0,0,0,0
1051,152,924,1136,0.67958,0.853962600178094,0,0.189579697239537,0.284369545859305,0,0,0,0
1052,910,1198,2210,0.13032,0.343722172751558,0,0.0763063223508459,0.114459483526269,0,0,0,0
1053,915,1107,2152,0.08922,0.307212822796082,0,0.0682012466607302,0.102301869991095,0,0,0,0
1054,342,602,1032,0.25194,0.42653606411398,0,0.0946910062333037,0.142036509349955,0,0,0,0
1055,639,1001,1719,0.21059,0.390026714158504,0,0.0865859305431879,0.129878895814782,0,0,0,0
1056,23020,41993,69507,0.27297,0.443455031166518,0,0.0984470169189671,0.147670525378451,0,0,0,0
1057,43082,74349,125484,0.24917,0.422083704363313,0,0.0937025823686554,0.140553873552983,0,0,0,0
1058,1243,2784,4229,0.36439,0.520926090828139,0,0.115645592163847,0.17346838824577,0,0,0,0
1059,479,1228,1802,0.41565,0.571682991985752,0,0.126913624220837,0.190370436331256,0,0,0,0
1060,23441,41940,69828,0.26492,0.435440783615316,0,0.0966678539626002,0.1450017809439,0,0,0,0
1061,107050,168911,295294,0.20949,0.38913624220837,0,0.0863882457702582,0.129582368655387,0,0,0,0
1062,84019,147764,248600,0.25642,0.428317008014248,0,0.095086375779163,0.142629563668744,0,0,0,0
1063,276,1820,2154,0.71681,0.899376669634906,0,0.199661620658949,0.299492430988424,0,0,0,0
1064,1292,2509,3991,0.30494,0.465716829919858,0,0.103389136242208,0.155083704363313,0,0,0,0
1065,1245,1821,3253,0.17707,0.3739982190561,0,0.0830276046304542,0.124541406945681,0,0,0,0
1066,645,3117,3880,0.63711,0.80053428317008,0,0.177718610863758,0.266577916295637,0,0,0,0
1067,2003,2708,4955,0.14228,0.353517364203028,0,0.0784808548530721,0.117721282279608,0,0,0,0
1068,909,6639,7701,0.74406,0.926981300089047,0,0.205789848619768,0.308684772929653,0,0,0,0
1069,2225,5800,8474,0.42188,0.577916295636687,0,0.128297417631345,0.192446126447017,0,0,0,0
1070,1013,3954,5198,0.56579,0.72306322350846,0,0.160520035618878,0.240780053428317,0,0,0,0
1071,410,2348,2878,0.67338,0.843276936776492,0,0.187207479964381,0.280811219946572,0,0,0,0
1072,4238,13298,18345,0.49387,0.657168299198575,0,0.145891362422084,0.218837043633126,0,0,0,0
1073,1653,2106,3924,0.11544,0.327693677649154,0,0.0727479964381122,0.109121994657168,0,0,0,0
1074,3662,4448,8339,0.09426,0.312555654496883,0,0.0693873552983081,0.104081032947462,0,0,0,0
1075,600,3180,3857,0.66891,0.83793410507569,0,0.186021371326803,0.279032056990205,0,0,0,0
1076,638,2933,3667,0.62585,0.78806767586821,0,0.174951024042743,0.262426536064114,0,0,0,0
1077,9834,22549,34502,0.36853,0.52626892252894,0,0.116831700801425,0.175247551202137,0,0,0,0
1078,967,1922,3030,0.31518,0.47640249332146,0,0.105761353517364,0.158642030276046,0,0,0,0
1079,2811,6680,10009,0.38655,0.544968833481745,0,0.120983081032947,0.181474621549421,0,0,0,0
1080,2277,10324,13326,0.60386,0.772039180765806,0,0.171392698130009,0.257089047195013,0,0,0,0
1081,2789,10232,13581,0.54805,0.706144256455922,0,0.156764024933215,0.235146037399822,0,0,0,0
1082,465,2346,2960,0.63547,0.797862867319679,0,0.177125556544969,0.265688334817453,0,0,0,0
1083,1824,2500,4507,0.14999,0.357969723953695,0,0.0794692787177204,0.119203918076581,0,0,0,0
1084,3170,4170,7724,0.12947,0.341050756901158,0,0.075713268032057,0.113569902048085,0,0,0,0
1085,6161,9498,16468,0.20264,0.385574354407836,0,0.0855975066785396,0.128396260017809,0,0,0,0
1086,4666,9256,15074,0.3045,0.464826357969724,0,0.103191451469279,0.154787177203918,0,0,0,0
1087,3155,12556,16508,0.56948,0.728406055209261,0,0.161706144256456,0.242559216384684,0,0,0,0
1088,421,1258,1771,0.47261,0.631344612644702,0,0.140158504007124,0.210237756010686,0,0,0,0
1089,3120,3768,7135,0.09082,0.308993766696349,0,0.0685966162065895,0.102894924309884,0,0,0,0
1090,3416,8249,12098,0.39949,0.553873552983081,0,0.122959928762244,0.184439893143366,0,0,0,0
1091,941,2882,3981,0.48757,0.642030276046305,0,0.14253072128228,0.213796081923419,0,0,0,0
1092,1337,1449,2980,0.03758,0.269813000890472,0,0.0598984861976848,0.0898477292965272,0,0,0,0
1093,2265,6532,9306,0.45852,0.609082813891362,0,0.135216384683882,0.202824577025824,0,0,0,0
1094,895,3180,4196,0.54457,0.702582368655387,0,0.155973285841496,0.233959928762244,0,0,0,0
1095,4592,5635,10739,0.09712,0.317898486197685,0,0.070573463935886,0.105860195903829,0,0,0,0
1096,1150,5503,6935,0.62769,0.788958147818344,0,0.175148708815672,0.262723063223508,0,0,0,0
1097,339,1602,2047,0.617,0.777382012466607,0,0.172578806767587,0.25886821015138,0,0,0,0
1098,1419,7406,9183,0.65197,0.820124666073019,0,0.18206767586821,0.273101513802315,0,0,0,0
1099,1792,4437,6548,0.40394,0.56099732858415,0,0.124541406945681,0.186812110418522,0,0,0,0
1100,627,4726,5502,0.745,0.930543187889581,0,0.206580587711487,0.309870881567231,0,0,0,0
1101,1054,5372,6659,0.64845,0.817453250222618,0,0.181474621549421,0.272211932324132,0,0,0,0
1102,412,2376,2867,0.68504,0.867319679430098,0,0.192544968833482,0.288817453250223,0,0,0,0
1103,468,1838,2384,0.57466,0.73820124666073,0,0.163880676758682,0.245821015138023,0,0,0,0
1104,332,2498,2908,0.74484,0.928762243989314,0,0.206185218165628,0.309277827248442,0,0,0,0
1105,1881,3937,6065,0.33899,0.495102404274265,0,0.109912733748887,0.16486910062333,0,0,0,0
1106,531,2989,3628,0.67751,0.851291184327694,0,0.188986642920748,0.283479964381122,0,0,0,0
1107,343,2121,2518,0.70612,0.88780053428317,0,0.197091718610864,0.295637577916296,0,0,0,0
1108,772,3530,4362,0.63228,0.793410507569012,0,0.176137132680321,0.264205699020481,0,0,0,0
1109,1144,2307,3496,0.33267,0.492430988423865,0,0.109319679430098,0.163979519145147,0,0,0,0
1110,20322,22192,43465,0.04302,0.271593944790739,0,0.0602938557435441,0.0904407836153161,0,0,0,0
1111,16068,28868,47880,0.26734,0.437221727515583,0,0.0970632235084595,0.145594835262689,0,0,0,0
1112,83247,55868,148231,-0.1847,0.154051647373108,0,0.0341994657168299,0.0512991985752449,0,0,0,0
1113,23532,34471,63419,0.17249,0.369545859305432,0,0.0820391807658059,0.123058771148709,0,0,0,0
1114,2763,8003,11747,0.44607,0.599287622439893,0,0.133041852181656,0.199562778272484,0,0,0,0
1115,22851,21246,47848,-0.03354,0.228851291184328,0,0.0508049866429207,0.0762074799643811,0,0,0,0
1116,7540,7656,16357,0.00709,0.2493321460374,0,0.0553517364203028,0.0830276046304541,0,0,0,0
1117,21159,38135,63010,0.26942,0.438112199465717,0,0.0972609082813891,0.145891362422084,0,0,0,0
1118,1191,3491,4874,0.47189,0.628673196794301,0,0.139565449688335,0.209348174532502,0,0,0,0
1119,4007,6709,11505,0.23485,0.407836153161175,0,0.0905396260017809,0.135809439002671,0,0,0,0
1120,9057,33270,45563,0.53142,0.68833481745325,0,0.152810329474622,0.229215494211932,0,0,0,0
1121,7086,21974,31949,0.46599,0.622439893143366,0,0.138181656277827,0.207272484416741,0,0,0,0
