MPIO_CDPMP,AREA,n,total.len,total.roads,total.major,m_per_m2_all,m_per_m2_roads,m_per_m2_major
13650,317324988.095,131,97406.12932322046,97333.37923169977,131,3.0696016064785684e-4,3.067309001286729e-4,4.1282598255634856e-7
13430,1129962837.33,2167,721050.2189952948,721050.2189952948,2167,6.381185249411134e-4,6.381185249411134e-4,1.9177621851001977e-6
25307,130155346.22,3299,539774.7107237785,521769.717735569,3299,0.004147157426875142,0.004008822786684674,2.5346634585595434e-5
25754,187445954.357,8805,1301562.8345509581,1261266.0691357418,8805,0.006943669918167815,0.006728691869943476,4.6973539814203976e-5
25175,80158040.6573,6236,763211.7236676117,733160.8661813136,6236,0.009521337066241102,0.009146441956032824,7.779631274497835e-5
25260,87212972.5461,680,270903.18834514974,269967.0787179395,680,0.0031062258335702608,0.0030954922282374598,7.79700519484711e-6
25473,105938888.748,3033,539869.510389234,532330.7289596238,3033,0.0050960465676909055,0.005024884961988745,2.862971318506736e-5
25740,122132672.605,946,334626.67237603065,331882.593427354,946,0.0027398620306809804,0.0027173940138092664,7.74567509105071e-6
25290,193952876.743,4537,900019.7800479917,898698.5915907945,4537,0.004640404386682935,0.004633592482268916,2.3392280002177107e-5
25662,314087273.957,319,296350.62025905325,291092.79448463646,319,9.435295372700296e-4,9.267895219609834e-4,1.0156412769645438e-6
73349,304886912.25,814,234088.97402431563,233471.54174723124,814,7.677895134848171e-4,7.657643944906043e-4,2.669842381861703e-6
05631,15835319.0425,1520,175813.21854482876,171333.05262056028,1520,0.011102600337446202,0.010819677971799871,9.598796184153357e-5
05380,36631794.4918,1416,232080.4113995474,230350.91779239257,1416,0.006335491193353861,0.006288278283608422,3.865494496364273e-5
