"MPIO_CDPMP","discap4t5","disbog4t5","eCDF_4t5","el_c4t5","em_c4t5","cs_c4t5","cw_c4t5","FID_4t5"
"15676",42.3199729919434,132.67008972168,0.172014260249554,0.0645053475935829,0,0,0.103208556149733,727
"15681",81.4993438720703,142.21696472168,0.190730837789661,0.071524064171123,0,0,0.114438502673797,728
"15686",60.8612365722656,200.086166381836,0.309269162210339,0.115975935828877,0,0,0.185561497326203,729
"15690",88.4312744140625,109.330894470215,0.129233511586453,0.0484625668449198,0,0,0.0775401069518717,730
"15693",61.1044998168945,214.451629638672,0.343137254901961,0.128676470588235,0,0,0.205882352941176,731
"15696",32.4104919433594,161.298934936523,0.227272727272727,0.0852272727272727,0,0,0.136363636363636,732
"15720",100.337280273438,252.990951538086,0.437611408199644,0.164104278074866,0,0,0.262566844919786,733
"15723",96.2229156494141,247.923141479492,0.42602495543672,0.15975935828877,0,0,0.255614973262032,734
"15740",19.6756191253662,162.778564453125,0.230837789661319,0.0865641711229947,0,0,0.138502673796791,735
"15753",115.126579284668,268.857971191406,0.479500891265597,0.179812834224599,0,0,0.287700534759358,736
"15755",101.654167175293,248.774154663086,0.429590017825312,0.161096256684492,0,0,0.257754010695187,669
"15757",91.7525482177734,242.313995361328,0.408199643493761,0.15307486631016,0,0,0.244919786096257,670
"15759",55.3914260864258,200.892135620117,0.311942959001783,0.116978609625668,0,0,0.18716577540107,671
"15761",62.7593803405762,104.908599853516,0.120320855614973,0.045120320855615,0,0,0.072192513368984,672
"15762",9.81834983825684,153.983779907227,0.21301247771836,0.079879679144385,0,0,0.127807486631016,737
"15763",31.7647609710693,185.370376586914,0.279857397504456,0.104946524064171,0,0,0.167914438502674,738
"15764",6.74759197235107,153.752212524414,0.211229946524064,0.0792112299465241,0,0,0.126737967914439,739
"15774",108.848747253418,262.277252197266,0.457219251336898,0.171457219251337,0,0,0.274331550802139,740
"15776",30.2552471160889,149.14794921875,0.200534759358289,0.0752005347593583,0,0,0.120320855614973,741
"15778",55.2080612182617,108.916427612305,0.128342245989305,0.0481283422459893,0,0,0.0770053475935829,742
"15790",78.9762649536133,228.834045410156,0.377896613190731,0.141711229946524,0,0,0.226737967914438,743
"15798",51.3077011108398,111.170043945312,0.131907308377897,0.0494652406417112,0,0,0.079144385026738,744
"15804",23.8113422393799,134.005157470703,0.174688057040998,0.0655080213903743,0,0,0.104812834224599,745
"15806",48.6128578186035,199.106536865234,0.306595365418895,0.114973262032086,0,0,0.183957219251337,746
"15808",34.327392578125,142.039413452148,0.188948306595365,0.070855614973262,0,0,0.113368983957219,747
"15810",126.186096191406,280.219024658203,0.503565062388592,0.188836898395722,0,0,0.302139037433155,748
"15814",24.2330360412598,173.908905029297,0.253119429590018,0.0949197860962567,0,0,0.151871657754011,749
"15816",44.4086685180664,184.94580078125,0.27807486631016,0.10427807486631,0,0,0.166844919786096,750
"15820",65.3119430541992,213.49446105957,0.342245989304813,0.128342245989305,0,0,0.205347593582888,751
"15822",39.999626159668,175.181060791016,0.258467023172906,0.0969251336898396,0,0,0.155080213903743,752
"15832",64.7113571166992,149.566848754883,0.202317290552585,0.0758689839572192,0,0,0.121390374331551,753
"15835",31.5905055999756,122.592086791992,0.152406417112299,0.0571524064171123,0,0,0.0914438502673797,754
"15837",25.6811218261719,178.791030883789,0.267379679144385,0.100267379679144,0,0,0.160427807486631,755
"15839",84.3554382324219,238.011825561523,0.401069518716578,0.150401069518717,0,0,0.240641711229947,756
"15842",35.1069793701172,121.228675842285,0.148841354723708,0.0558155080213904,0,0,0.0893048128342246,673
"15861",25.1191158294678,129.540100097656,0.163101604278075,0.0611631016042781,0,0,0.0978609625668449,674
"15879",15.4311370849609,151.622543334961,0.204991087344029,0.0768716577540107,0,0,0.122994652406417,675
"15897",36.1531448364258,151.238052368164,0.204099821746881,0.0765374331550802,0,0,0.122459893048128,676
"17001",0,168.481369018555,0.237967914438503,0.0892379679144385,0,0,0.142780748663102,229
"17013",55.7480812072754,195.966445922852,0.303030303030303,0.113636363636364,0,0,0.181818181818182,230
"17042",26.8516750335693,195.288146972656,0.299465240641711,0.112299465240642,0,0,0.179679144385027,242
"17050",20.1318054199219,175.610137939453,0.260249554367201,0.0975935828877005,0,0,0.156149732620321,241
"17088",33.644775390625,192.355209350586,0.292335115864528,0.109625668449198,0,0,0.175401069518717,240
"17174",18.9911670684814,175.897872924805,0.261140819964349,0.097927807486631,0,0,0.15668449197861,239
"17272",20.9117889404297,183.625732421875,0.274509803921569,0.102941176470588,0,0,0.164705882352941,238
"17380",99.8103408813477,140.833251953125,0.186274509803922,0.0698529411764706,0,0,0.111764705882353,237
"17388",30.8433284759521,187.284057617188,0.284313725490196,0.106617647058824,0,0,0.170588235294118,236
"17433",43.6706275939941,143.228530883789,0.193404634581105,0.0725267379679144,0,0,0.116042780748663,235
"17442",43.4397277832031,198.842025756836,0.305704099821747,0.114639037433155,0,0,0.183422459893048,234
"17444",57.3966674804688,139.837753295898,0.184491978609626,0.0691844919786096,0,0,0.110695187165775,233
"17446",29.0998287200928,152.261260986328,0.20855614973262,0.0782085561497326,0,0,0.125133689839572,232
"17486",7.18318176269531,172.871520996094,0.251336898395722,0.0942513368983957,0,0,0.150802139037433,231
"17495",92.2408294677734,155.847732543945,0.2174688057041,0.0815508021390374,0,0,0.13048128342246,243
"17513",40.9709434509277,189.247406005859,0.286096256684492,0.107286096256684,0,0,0.171657754010695,254
"17524",16.2926368713379,179.773803710938,0.269162210338681,0.100935828877005,0,0,0.161497326203209,253
"17541",51.240047454834,153.936767578125,0.212121212121212,0.0795454545454545,0,0,0.127272727272727,252
"17614",41.4015998840332,206.361404418945,0.322638146167558,0.120989304812834,0,0,0.193582887700535,255
"17616",26.9813365936279,192.165679931641,0.29144385026738,0.109291443850267,0,0,0.174866310160428,251
"17653",32.9357986450195,173.930374145508,0.254010695187166,0.0952540106951872,0,0,0.152406417112299,250
"17662",77.2338027954102,154.078964233398,0.214795008912656,0.080548128342246,0,0,0.128877005347594,249
"17665",29.8814735412598,194.135391235352,0.296791443850267,0.11129679144385,0,0,0.17807486631016,248
"17777",40.8069801330566,199.868453979492,0.307486631016043,0.115307486631016,0,0,0.184491978609626,247
"17867",87.0814437866211,137.612197875977,0.179144385026738,0.0671791443850267,0,0,0.107486631016043,246
"17873",16.1316738128662,157.687194824219,0.222816399286988,0.0835561497326203,0,0,0.133689839572192,245
"17877",40.2672386169434,200.023239135742,0.308377896613191,0.115641711229947,0,0,0.185026737967914,244
"18001",0,341.27587890625,0.61319073083779,0.229946524064171,0,0,0.367914438502674,0
"18029",60.1241760253906,401.256439208984,0.680035650623886,0.255013368983957,0,0,0.408021390374332,1
"18094",35.6532325744629,375.040374755859,0.651515151515151,0.244318181818182,0,0,0.390909090909091,2
"18150",204.328002929688,417.1875,0.695187165775401,0.260695187165775,0,0,0.417112299465241,10
"18205",77.2228240966797,418.025726318359,0.697860962566845,0.261697860962567,0,0,0.418716577540107,14
"18247",51.0240592956543,306.364227294922,0.561497326203209,0.210561497326203,0,0,0.336898395721925,3
"18256",36.9441757202148,318.908020019531,0.577540106951872,0.216577540106952,0,0,0.346524064171123,4
"18410",39.9714736938477,345.502319335938,0.618538324420677,0.231951871657754,0,0,0.371122994652406,5
"18460",65.9507827758789,385.141937255859,0.663992869875223,0.248997326203209,0,0,0.398395721925134,6
"18479",29.2852745056152,370.479431152344,0.647058823529412,0.242647058823529,0,0,0.388235294117647,7
"18592",64.7838287353516,293.485992431641,0.533868092691622,0.200200534759358,0,0,0.320320855614973,15
"18610",71.0593032836914,406.150512695312,0.683600713012478,0.256350267379679,0,0,0.410160427807487,8
"18753",166.978973388672,328.136779785156,0.592691622103387,0.22225935828877,0,0,0.355614973262032,11
"18756",313.270233154297,462.463500976562,0.749554367201426,0.281082887700535,0,0,0.449732620320856,12
"18785",81.9613342285156,419.216674804688,0.698752228163993,0.262032085561497,0,0,0.419251336898396,13
"18860",59.2463912963867,396.49560546875,0.672905525846702,0.252339572192513,0,0,0.403743315508021,9
"19001",0,342.127960205078,0.616755793226381,0.231283422459893,0,0,0.370053475935829,16
"19022",66.697868347168,401.884918212891,0.681818181818182,0.255681818181818,0,0,0.409090909090909,17
"19050",73.8574295043945,409.349517822266,0.687165775401069,0.257687165775401,0,0,0.412299465240642,18
"19075",83.1608276367188,425.0810546875,0.707664884135472,0.265374331550802,0,0,0.424598930481283,19
"19100",72.2000198364258,411.682586669922,0.689839572192513,0.258689839572192,0,0,0.413903743315508,20
"19110",65.8479156494141,311.808837890625,0.5650623885918,0.211898395721925,0,0,0.33903743315508,21
"19130",19.6863842010498,338.705108642578,0.60873440285205,0.228275401069519,0,0,0.36524064171123,22
"19137",39.6795806884766,310.870483398438,0.564171122994652,0.211564171122995,0,0,0.338502673796791,23
"19142",71.7944259643555,281.36767578125,0.506238859180036,0.189839572192513,0,0,0.303743315508021,24
"19212",84.5748825073242,266.354766845703,0.471479500891266,0.176804812834225,0,0,0.282887700534759,25
"19256",35.8951606750488,371.952606201172,0.648841354723708,0.24331550802139,0,0,0.389304812834225,53
"19290",101.836730957031,439.667633056641,0.721033868092692,0.270387700534759,0,0,0.432620320855615,26
"19300",101.836730957031,439.667633056641,0.721033868092692,0.270387700534759,0,0,0.432620320855615,27
"19318",126.42497253418,445.477966308594,0.728163992869875,0.273061497326203,0,0,0.436898395721925,54
"19355",50.524169921875,301.739105224609,0.552584670231729,0.207219251336898,0,0,0.331550802139037,28
"19364",54.0833854675293,290.780029296875,0.527629233511586,0.197860962566845,0,0,0.316577540106952,29
"19392",36.6823348999023,377.882141113281,0.656862745098039,0.246323529411765,0,0,0.394117647058824,30
"19397",44.4694213867188,380.416015625,0.659536541889483,0.247326203208556,0,0,0.39572192513369,31
"19418",109.720664978027,383.74951171875,0.663101604278075,0.248663101604278,0,0,0.397860962566845,55
"19450",102.068855285645,443.826049804688,0.726381461675579,0.272393048128342,0,0,0.435828877005348,32
"19455",96.1320724487305,257.468292236328,0.447415329768271,0.167780748663102,0,0,0.268449197860963,33
"19473",40.0628128051758,331.854064941406,0.59982174688057,0.224933155080214,0,0,0.359893048128342,34
"19513",84.9344482421875,273.013885498047,0.487522281639929,0.182820855614973,0,0,0.292513368983957,35
"19517",72.6911087036133,275.389739990234,0.492869875222816,0.184826203208556,0,0,0.29572192513369,36
"19532",64.3891448974609,406.506927490234,0.684491978609626,0.25668449197861,0,0,0.410695187165775,37
"19533",151.284439086914,426.100219726562,0.709447415329768,0.266042780748663,0,0,0.425668449197861,38
"19548",28.5203170776367,323.300720214844,0.581996434937611,0.218248663101604,0,0,0.349197860962567,39
"19573",91.7068939208984,278.315887451172,0.5,0.1875,0,0,0.3,40
"19585",25.8222846984863,346.114318847656,0.621212121212121,0.232954545454545,0,0,0.372727272727273,41
"19622",27.7993850708008,368.719757080078,0.646167557932264,0.242312834224599,0,0,0.387700534759358,42
"19693",68.530876159668,398.068542480469,0.67379679144385,0.252673796791444,0,0,0.40427807486631,43
"19698",62.3549118041992,298.548095703125,0.546345811051693,0.204879679144385,0,0,0.327807486631016,44
"19701",115.87939453125,422.493682861328,0.703208556149733,0.26370320855615,0,0,0.42192513368984,45
"19743",36.1776504516602,305.951019287109,0.559714795008913,0.209893048128342,0,0,0.335828877005348,46
"19760",26.2071933746338,360.422424316406,0.636363636363636,0.238636363636364,0,0,0.381818181818182,47
"19780",53.7033500671387,324.534362792969,0.584670231729055,0.219251336898396,0,0,0.350802139037433,48
"19785",58.1291809082031,399.152862548828,0.676470588235294,0.253676470588235,0,0,0.405882352941176,49
"19807",16.8501892089844,358.735168457031,0.63458110516934,0.237967914438503,0,0,0.380748663101604,50
"19809",120.135238647461,425.553558349609,0.70855614973262,0.265708556149733,0,0,0.425133689839572,56
"19821",69.9496917724609,275.239288330078,0.491087344028521,0.184157754010695,0,0,0.294652406417112,51
"19824",19.180513381958,324.358703613281,0.583778966131907,0.218917112299465,0,0,0.350267379679144,52
"19845",80.3719177246094,286.407623291016,0.515151515151515,0.193181818181818,0,0,0.309090909090909,57
"20001",0,658.282470703125,0.93048128342246,0.348930481283422,0,0,0.558288770053476,550
"20011",233.975463867188,424.645111083984,0.704991087344028,0.264371657754011,0,0,0.422994652406417,556
"20013",46.0635414123535,620.31494140625,0.911764705882353,0.341911764705882,0,0,0.547058823529412,551
"20032",100.539344787598,564.481323242188,0.878787878787879,0.329545454545455,0,0,0.527272727272727,532
"20045",68.3063659667969,595.21923828125,0.901069518716578,0.337901069518717,0,0,0.540641711229947,552
"20060",54.3175849914551,615.962646484375,0.909982174688057,0.341243315508021,0,0,0.545989304812834,533
"20175",122.502731323242,536.171997070312,0.839572192513369,0.314839572192513,0,0,0.503743315508021,534
"20178",98.2012710571289,560.888854980469,0.874331550802139,0.327874331550802,0,0,0.524598930481283,535
"20228",115.100387573242,544.035522460938,0.852941176470588,0.319852941176471,0,0,0.511764705882353,536
"20238",44.3099327087402,646.895568847656,0.923351158645276,0.346256684491979,0,0,0.554010695187166,537
"20250",70.8691787719727,588.071960449219,0.897504456327986,0.336564171122995,0,0,0.538502673796791,538
"20295",224.291442871094,434.027435302734,0.715686274509804,0.268382352941176,0,0,0.429411764705882,539
"20310",211.244720458984,451.938140869141,0.734402852049911,0.275401069518717,0,0,0.440641711229946,540
"20383",179.656555175781,478.843933105469,0.769162210338681,0.288435828877005,0,0,0.461497326203209,541
"20400",84.6073303222656,579.278503417969,0.892156862745098,0.334558823529412,0,0,0.535294117647059,542
"20443",52.5255165100098,674.675720214844,0.942959001782531,0.353609625668449,0,0,0.565775401069519,543
"20517",153.082748413086,505.474822998047,0.801247771836007,0.300467914438503,0,0,0.480748663101604,544
"20550",168.47151184082,490.336975097656,0.780748663101604,0.292780748663102,0,0,0.468449197860963,545
"20570",11.734564781189,667.447326660156,0.935828877005348,0.350935828877005,0,0,0.561497326203208,554
"20614",233.001052856445,427.711975097656,0.71301247771836,0.267379679144385,0,0,0.427807486631016,546
"20621",32.9523887634277,638.516052246094,0.920677361853832,0.345254010695187,0,0,0.552406417112299,553
"20710",276.020935058594,385.990203857422,0.665775401069519,0.24966577540107,0,0,0.399465240641711,547
"20750",25.0059986114502,637.8037109375,0.919786096256685,0.344919786096257,0,0,0.551871657754011,548
"20770",265.639251708984,394.098693847656,0.670231729055259,0.251336898395722,0,0,0.402139037433155,555
"20787",163.198928833008,495.365783691406,0.787878787878788,0.295454545454545,0,0,0.472727272727273,549
"23001",0,508.229187011719,0.805704099821747,0.302139037433155,0,0,0.483422459893048,436
"23068",95.7941741943359,441.567657470703,0.724598930481283,0.271724598930481,0,0,0.43475935828877,437
"23079",80.8807220458984,438.661712646484,0.718360071301248,0.269385026737968,0,0,0.431016042780749,438
"23090",31.4491710662842,528.976623535156,0.831550802139037,0.311831550802139,0,0,0.498930481283422,439
"23162",30.206018447876,530.775634765625,0.836007130124777,0.313502673796791,0,0,0.501604278074866,440
"23168",61.4271125793457,546.161560058594,0.860071301247772,0.322526737967914,0,0,0.516042780748663,441
"23182",71.3306198120117,528.521362304688,0.829768270944741,0.311163101604278,0,0,0.497860962566845,442
"23189",41.2152824401855,515.4228515625,0.812834224598931,0.304812834224599,0,0,0.487700534759358,443
"23300",49.270809173584,545.639587402344,0.858288770053476,0.321858288770053,0,0,0.514973262032085,444
"23350",92.7453079223633,424.702575683594,0.705882352941177,0.264705882352941,0,0,0.423529411764706,445
"23417",58.2687644958496,561.516174316406,0.877005347593583,0.328877005347594,0,0,0.52620320855615,446
"23419",43.8123435974121,544.55810546875,0.853832442067736,0.320187165775401,0,0,0.512299465240642,447
"23464",74.9375457763672,561.192321777344,0.876114081996435,0.328542780748663,0,0,0.525668449197861,448
"23466",83.4559936523438,424.809448242188,0.706773618538324,0.265040106951872,0,0,0.424064171122995,463
"23500",64.1351089477539,572.149658203125,0.885918003565062,0.332219251336898,0,0,0.531550802139037,449
"23555",51.7247505187988,460.139556884766,0.74777183600713,0.280414438502674,0,0,0.448663101604278,450
"23570",59.9542808532715,470.684448242188,0.759358288770054,0.28475935828877,0,0,0.455614973262032,451
"23574",47.0940551757812,554.490112304688,0.870766488413547,0.32653743315508,0,0,0.522459893048128,452
"23580",97.7047119140625,411.262329101562,0.688948306595365,0.258355614973262,0,0,0.413368983957219,464
"23586",75.9995422363281,567.198120117188,0.880570409982175,0.330213903743315,0,0,0.528342245989305,453
"23660",61.0865783691406,509.373443603516,0.809269162210339,0.303475935828877,0,0,0.485561497326203,454
"23670",72.0724411010742,546.416015625,0.861853832442068,0.323195187165775,0,0,0.517112299465241,455
"23672",87.5548553466797,584.826904296875,0.89572192513369,0.335895721925134,0,0,0.537433155080214,456
"23675",75.8325042724609,579.786560058594,0.893048128342246,0.334893048128342,0,0,0.535828877005348,457
"23678",28.9463806152344,504.208709716797,0.798573975044563,0.299465240641711,0,0,0.479144385026738,458
"23682",28.9463806152344,504.208709716797,0.798573975044563,0.299465240641711,0,0,0.479144385026738,459
"23686",40.2965812683105,543.717895507812,0.851158645276292,0.31918449197861,0,0,0.510695187165775,460
"23807",66.3622436523438,453.417327880859,0.737076648841355,0.276403743315508,0,0,0.442245989304813,465
"23815",66.3622436523438,453.417327880859,0.737076648841355,0.276403743315508,0,0,0.442245989304813,461
"23855",50.3337097167969,479.147094726562,0.770053475935829,0.288770053475936,0,0,0.462032085561497,462
"25001",0,53.7008514404297,0.0418894830659537,0.0157085561497326,0,0,0.0251336898395722,867
"25019",62.6976280212402,62.7859649658203,0.0516934046345811,0.0193850267379679,0,0,0.0310160427807487,760
"25035",24.7482872009277,41.5921630859375,0.0240641711229947,0.00902406417112299,0,0,0.0144385026737968,761
"25040",50.8787612915039,54.0633201599121,0.0427807486631016,0.0160427807486631,0,0,0.025668449197861,762
"25053",33.8476486206055,29.6841297149658,0.0124777183600713,0.00467914438502674,0,0,0.00748663101604278,763
"25086",37.9222412109375,72.5405197143555,0.0686274509803922,0.0257352941176471,0,0,0.0411764705882353,764
"25095",56.7617607116699,64.5082473754883,0.0570409982174688,0.0213903743315508,0,0,0.0342245989304813,765
"25099",50.7101974487305,36.1930046081543,0.017825311942959,0.00668449197860963,0,0,0.0106951871657754,766
"25120",56.8024826049805,59.0408134460449,0.0472370766488414,0.0177139037433155,0,0,0.0283422459893048,767
"25123",45.1442832946777,48.5144577026367,0.0338680926916221,0.0127005347593583,0,0,0.0203208556149733,768
"25126",94.164176940918,62.1458053588867,0.0508021390374332,0.0190508021390374,0,0,0.0304812834224599,769
"25148",113.807487487793,116.77661895752,0.14349376114082,0.0538101604278075,0,0,0.086096256684492,770
"25151",81.2490921020508,27.5488948822021,0.0106951871657754,0.00401069518716577,0,0,0.00641711229946524,771
"25154",133.27912902832,107.449295043945,0.126559714795009,0.0474598930481283,0,0,0.0759358288770053,772
"25168",64.7926483154297,81.906494140625,0.0819964349376114,0.0307486631016043,0,0,0.0491978609625668,773
"25175",87.141716003418,53.5348587036133,0.0409982174688057,0.0153743315508021,0,0,0.0245989304812834,1113
"25178",68.5068740844727,15.0228662490845,0.0035650623885918,0.00133689839572193,0,0,0.00213903743315508,774
"25181",87.7730255126953,37.8190116882324,0.0213903743315508,0.00802139037433155,0,0,0.0128342245989305,775
"25183",137.042190551758,97.5573501586914,0.111408199643494,0.0417780748663102,0,0,0.0668449197860962,776
"25200",110.850067138672,82.0323028564453,0.0837789661319073,0.0314171122994652,0,0,0.0502673796791444,777
"25214",75.6039505004883,43.1365699768066,0.0276292335115865,0.0103609625668449,0,0,0.0165775401069519,778
"25224",136.927947998047,103.202079772949,0.115864527629234,0.0434491978609626,0,0,0.0695187165775401,779
"25245",32.9860343933105,32.7138519287109,0.0151515151515152,0.00568181818181818,0,0,0.00909090909090909,780
"25258",105.78759765625,97.2770690917969,0.110516934046346,0.0414438502673797,0,0,0.0663101604278075,781
"25260",72.522216796875,53.202823638916,0.0392156862745098,0.0147058823529412,0,0,0.0235294117647059,1114
"25269",63.2421646118164,51.3634605407715,0.0374331550802139,0.0140374331550802,0,0,0.0224598930481283,782
"25279",97.0575180053711,44.5014381408691,0.0303030303030303,0.0113636363636364,0,0,0.0181818181818182,783
"25281",78.8179016113281,26.3460426330566,0.00980392156862745,0.00367647058823529,0,0,0.00588235294117647,784
"25286",66.784423828125,38.060131072998,0.0222816399286988,0.00835561497326203,0,0,0.0133689839572193,785
"25288",152.717590332031,122.471099853516,0.151515151515152,0.0568181818181818,0,0,0.0909090909090909,786
"25290",30.6219997406006,25.0973777770996,0.00802139037433155,0.00300802139037433,0,0,0.00481283422459893,1117
"25293",135.904373168945,84.3369293212891,0.089126559714795,0.0334224598930481,0,0,0.053475935828877,787
"25295",111.973510742188,75.7853240966797,0.0748663101604278,0.0280748663101604,0,0,0.0449197860962567,788
"25297",127.792633056641,80.9764633178711,0.0793226381461676,0.0297459893048128,0,0,0.0475935828877005,789
"25299",124.946006774902,74.9070587158203,0.072192513368984,0.027072192513369,0,0,0.0433155080213904,790
"25307",15.0714101791382,68.3789367675781,0.0650623885918004,0.0243983957219251,0,0,0.0390374331550802,1111
"25312",40.0543937683105,22.3443164825439,0.0071301247771836,0.00267379679144385,0,0,0.00427807486631016,791
"25317",155.235046386719,122.613098144531,0.153297682709447,0.0574866310160428,0,0,0.0919786096256684,792
"25320",91.6014022827148,103.57950592041,0.116755793226381,0.043783422459893,0,0,0.0700534759358289,793
"25322",102.94059753418,59.6366920471191,0.0490196078431373,0.0183823529411765,0,0,0.0294117647058824,794
"25324",19.2171268463135,67.6867218017578,0.0614973262032086,0.0230614973262032,0,0,0.0368983957219251,795
"25326",113.347305297852,71.7321090698242,0.0677361853832442,0.0254010695187166,0,0,0.0406417112299465,796
"25328",59.512035369873,62.9886894226074,0.053475935828877,0.0200534759358289,0,0,0.0320855614973262,797
"25335",93.5579452514648,42.234489440918,0.0249554367201426,0.00935828877005348,0,0,0.0149732620320856,798
"25339",73.2400588989258,30.1014957427979,0.0133689839572193,0.00501336898395722,0,0,0.00802139037433155,799
"25368",22.7726860046387,58.3190231323242,0.0463458110516934,0.017379679144385,0,0,0.027807486631016,800
"25372",114.37092590332,65.2164764404297,0.0579322638146168,0.0217245989304813,0,0,0.0347593582887701,801
"25377",88.8209457397461,42.6178741455078,0.0267379679144385,0.0100267379679144,0,0,0.0160427807486631,802
"25386",38.1410293579102,42.3617706298828,0.0258467023172906,0.00969251336898396,0,0,0.0155080213903743,803
"25394",109.203750610352,106.358291625977,0.122103386809269,0.0457887700534759,0,0,0.0732620320855615,804
"25398",96.9571685791016,94.2872009277344,0.100713012477718,0.0377673796791444,0,0,0.060427807486631,805
"25402",76.5200424194336,67.9753189086914,0.0632798573975045,0.0237299465240642,0,0,0.0379679144385027,806
"25407",150.9580078125,116.179573059082,0.142602495543672,0.053475935828877,0,0,0.0855614973262032,807
"25426",138.137481689453,95.6493377685547,0.105169340463458,0.0394385026737968,0,0,0.0631016042780749,808
"25430",64.5710372924805,43.8951148986816,0.0294117647058824,0.0110294117647059,0,0,0.0176470588235294,809
"25436",140.487213134766,95.7050323486328,0.106951871657754,0.0401069518716578,0,0,0.0641711229946524,810
"25438",139.551712036133,85.90771484375,0.0926916221033868,0.0347593582887701,0,0,0.0556149732620321,811
"25473",60.0112190246582,30.6153221130371,0.0142602495543672,0.0053475935828877,0,0,0.00855614973262032,1115
"25483",15.4460611343384,68.4497756958008,0.0659536541889483,0.0247326203208556,0,0,0.039572192513369,812
"25486",118.20295715332,84.8164443969727,0.090017825311943,0.0337566844919786,0,0,0.0540106951871658,813
"25488",11.676664352417,52.3578872680664,0.0383244206773619,0.0143716577540107,0,0,0.0229946524064171,814
"25489",87.3586273193359,84.2322616577148,0.0882352941176471,0.0330882352941176,0,0,0.0529411764705882,815
"25491",82.353630065918,77.8229293823242,0.0775401069518717,0.0290775401069519,0,0,0.046524064171123,816
"25506",41.4028549194336,47.4697074890137,0.0329768270944742,0.0123663101604278,0,0,0.0197860962566845,817
"25513",103.734443664551,87.060188293457,0.0935828877005348,0.0350935828877005,0,0,0.0561497326203209,818
"25518",126.655822753906,111.977333068848,0.135472370766488,0.0508021390374331,0,0,0.081283422459893,819
"25524",31.7776927947998,39.6807518005371,0.0231729055258467,0.00868983957219251,0,0,0.013903743315508,820
"25530",165.804718017578,112.433113098145,0.137254901960784,0.0514705882352941,0,0,0.0823529411764706,821
"25535",45.5790786743164,12.4898195266724,0.00267379679144385,0.00100267379679144,0,0,0.00160427807486631,822
"25572",141.494033813477,145.250579833984,0.195187165775401,0.0731951871657754,0,0,0.117112299465241,823
"25580",34.4981842041016,63.7857322692871,0.0552584670231729,0.0207219251336898,0,0,0.0331550802139037,824
"25592",82.3724899291992,84.9684448242188,0.0909090909090909,0.0340909090909091,0,0,0.0545454545454545,825
"25594",89.9365844726562,36.7359199523926,0.0204991087344029,0.00768716577540107,0,0,0.0122994652406417,826
"25596",39.4816398620605,53.4048652648926,0.0401069518716578,0.0150401069518717,0,0,0.0240641711229947,827
"25599",18.637580871582,43.3312873840332,0.0285204991087344,0.0106951871657754,0,0,0.0171122994652406,828
"25612",11.3812694549561,61.9773406982422,0.0499108734402852,0.018716577540107,0,0,0.0299465240641711,829
"25645",44.3092613220215,29.1370906829834,0.0115864527629234,0.00434491978609626,0,0,0.00695187165775401,830
"25649",42.3903884887695,36.3968811035156,0.0196078431372549,0.00735294117647059,0,0,0.0117647058823529,831
"25653",123.252494812012,102.445434570312,0.114081996434938,0.0427807486631016,0,0,0.0684491978609626,832
"25658",77.2942276000977,63.0075836181641,0.054367201426025,0.0203877005347594,0,0,0.032620320855615,833
"25662",53.8902282714844,75.5282897949219,0.0739750445632799,0.0277406417112299,0,0,0.0443850267379679,1118
"25718",69.8559036254883,67.0567169189453,0.0597147950089127,0.0223930481283422,0,0,0.0358288770053476,834
"25736",120.928932189941,81.7828750610352,0.0811051693404635,0.0304144385026738,0,0,0.0486631016042781,835
"25740",45.0815849304199,11.9201507568359,0.0017825311942959,0.000668449197860963,0,0,0.00106951871657754,1116
"25743",33.658260345459,20.8868999481201,0.00623885918003565,0.00233957219251337,0,0,0.00374331550802139,836
"25745",156.760330200195,130.600296020508,0.166666666666667,0.0625,0,0,0.1,837
"25754",50.9226264953613,15.4740104675293,0.00445632798573975,0.00167112299465241,0,0,0.00267379679144385,1112
"25758",95.4494476318359,59.0944595336914,0.0481283422459893,0.018048128342246,0,0,0.0288770053475936,838
"25769",87.4474563598633,64.4545516967773,0.0561497326203209,0.0210561497326203,0,0,0.0336898395721925,839
"25772",126.713150024414,90.6069717407227,0.0953654188948307,0.0357620320855615,0,0,0.0572192513368984,840
"25777",89.8733215332031,73.9319915771484,0.0695187165775401,0.0260695187165775,0,0,0.0417112299465241,841
"25779",153.728118896484,125.55054473877,0.159536541889483,0.0598262032085562,0,0,0.0957219251336898,842
"25781",131.505218505859,100.778739929199,0.112299465240642,0.0421122994652406,0,0,0.067379679144385,843
"25785",90.8311386108398,62.8479881286621,0.0525846702317291,0.0197192513368984,0,0,0.0315508021390374,844
"25793",120.565696716309,92.2697601318359,0.0989304812834225,0.0370989304812834,0,0,0.0593582887700535,845
"25797",42.5845260620117,36.3509902954102,0.018716577540107,0.00701871657754011,0,0,0.0112299465240642,846
"25799",74.984016418457,47.3563919067383,0.0320855614973262,0.0120320855614973,0,0,0.0192513368983957,847
"25805",21.8355712890625,33.7489204406738,0.0160427807486631,0.00601604278074866,0,0,0.00962566844919786,848
"25807",149.8310546875,106.582382202148,0.122994652406417,0.0461229946524064,0,0,0.0737967914438503,849
"25815",9.21941947937012,50.3966865539551,0.035650623885918,0.0133689839572193,0,0,0.0213903743315508,850
"25817",105.053588867188,69.9169464111328,0.0668449197860963,0.0250668449197861,0,0,0.0401069518716578,851
