id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,nombre_partido
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15533,15533,PAYA,Nacional,,999,VOTOS EN BLANCO,,,0,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,364,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1588,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Nacional,,998,VOTOS NULOS,,,25,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Nacional,,999,VOTOS EN BLANCO,,,32,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1873,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,504,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Nacional,,998,VOTOS NULOS,,,12,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Nacional,,999,VOTOS EN BLANCO,,,38,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,262,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,23,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Nacional,,998,VOTOS NULOS,,,3,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Nacional,,999,VOTOS EN BLANCO,,,1,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15572,15572,PUERTO BOYACA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,925,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15572,15572,PUERTO BOYACA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,4637,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15572,15572,PUERTO BOYACA,Nacional,,998,VOTOS NULOS,,,55,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15572,15572,PUERTO BOYACA,Nacional,,999,VOTOS EN BLANCO,,,43,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15580,15580,QUIPAMA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,2483,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15580,15580,QUIPAMA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,418,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15580,15580,QUIPAMA,Nacional,,998,VOTOS NULOS,,,17,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15580,15580,QUIPAMA,Nacional,,999,VOTOS EN BLANCO,,,18,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15599,15599,RAMIRIQUI,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1620,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15599,15599,RAMIRIQUI,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1112,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15599,15599,RAMIRIQUI,Nacional,,998,VOTOS NULOS,,,11,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15599,15599,RAMIRIQUI,Nacional,,999,VOTOS EN BLANCO,,,17,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15600,15600,RAQUIRA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1137,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15600,15600,RAQUIRA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,470,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15600,15600,RAQUIRA,Nacional,,998,VOTOS NULOS,,,19,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15600,15600,RAQUIRA,Nacional,,999,VOTOS EN BLANCO,,,17,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15621,15621,RONDON,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,917,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15621,15621,RONDON,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,320,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15621,15621,RONDON,Nacional,,998,VOTOS NULOS,,,10,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15621,15621,RONDON,Nacional,,999,VOTOS EN BLANCO,,,16,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15632,15632,SABOYA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,2651,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15632,15632,SABOYA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1749,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15632,15632,SABOYA,Nacional,,998,VOTOS NULOS,,,22,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15632,15632,SABOYA,Nacional,,999,VOTOS EN BLANCO,,,33,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15638,15638,SACHICA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,137,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15638,15638,SACHICA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,755,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15638,15638,SACHICA,Nacional,,998,VOTOS NULOS,,,5,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15638,15638,SACHICA,Nacional,,999,VOTOS EN BLANCO,,,9,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15646,15646,SAMACA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,553,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15646,15646,SAMACA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,2408,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15646,15646,SAMACA,Nacional,,998,VOTOS NULOS,,,29,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15646,15646,SAMACA,Nacional,,999,VOTOS EN BLANCO,,,24,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15660,15660,SAN EDUARDO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,241,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15660,15660,SAN EDUARDO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,312,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15660,15660,SAN EDUARDO,Nacional,,998,VOTOS NULOS,,,12,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15660,15660,SAN EDUARDO,Nacional,,999,VOTOS EN BLANCO,,,9,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15664,15664,SAN JOSE DE PARE,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,616,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15664,15664,SAN JOSE DE PARE,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1059,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15664,15664,SAN JOSE DE PARE,Nacional,,998,VOTOS NULOS,,,26,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15664,15664,SAN JOSE DE PARE,Nacional,,999,VOTOS EN BLANCO,,,9,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15667,15667,SAN LUIS DE GACENO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1245,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15667,15667,SAN LUIS DE GACENO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,515,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15667,15667,SAN LUIS DE GACENO,Nacional,,998,VOTOS NULOS,,,10,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15667,15667,SAN LUIS DE GACENO,Nacional,,999,VOTOS EN BLANCO,,,13,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15673,15673,SAN MATEO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1943,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15673,15673,SAN MATEO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,80,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15673,15673,SAN MATEO,Nacional,,998,VOTOS NULOS,,,39,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15673,15673,SAN MATEO,Nacional,,999,VOTOS EN BLANCO,,,12,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15676,15676,SAN MIGUEL DE SEMA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,799,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15676,15676,SAN MIGUEL DE SEMA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,549,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15676,15676,SAN MIGUEL DE SEMA,Nacional,,998,VOTOS NULOS,,,22,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15676,15676,SAN MIGUEL DE SEMA,Nacional,,999,VOTOS EN BLANCO,,,12,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15681,15681,SAN PABLO DE BORBUR,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1585,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15681,15681,SAN PABLO DE BORBUR,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,82,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15681,15681,SAN PABLO DE BORBUR,Nacional,,998,VOTOS NULOS,,,34,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15681,15681,SAN PABLO DE BORBUR,Nacional,,999,VOTOS EN BLANCO,,,10,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15686,15686,SANTANA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,321,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15686,15686,SANTANA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1748,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15686,15686,SANTANA,Nacional,,998,VOTOS NULOS,,,10,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15686,15686,SANTANA,Nacional,,999,VOTOS EN BLANCO,,,9,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15690,15690,SANTA MARIA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,824,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15690,15690,SANTA MARIA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,322,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15690,15690,SANTA MARIA,Nacional,,998,VOTOS NULOS,,,12,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15690,15690,SANTA MARIA,Nacional,,999,VOTOS EN BLANCO,,,10,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15693,15693,SANTA ROSA DE VITERBO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,2201,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15693,15693,SANTA ROSA DE VITERBO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,982,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15693,15693,SANTA ROSA DE VITERBO,Nacional,,998,VOTOS NULOS,,,16,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15693,15693,SANTA ROSA DE VITERBO,Nacional,,999,VOTOS EN BLANCO,,,17,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15696,15696,SANTA SOFIA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1170,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15696,15696,SANTA SOFIA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,108,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15696,15696,SANTA SOFIA,Nacional,,998,VOTOS NULOS,,,7,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15696,15696,SANTA SOFIA,Nacional,,999,VOTOS EN BLANCO,,,15,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15720,15720,SATIVANORTE,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1107,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15720,15720,SATIVANORTE,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,87,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15720,15720,SATIVANORTE,Nacional,,998,VOTOS NULOS,,,10,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15720,15720,SATIVANORTE,Nacional,,999,VOTOS EN BLANCO,,,29,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15723,15723,SATIVASUR,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,319,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15723,15723,SATIVASUR,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,250,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15723,15723,SATIVASUR,Nacional,,998,VOTOS NULOS,,,4,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15723,15723,SATIVASUR,Nacional,,999,VOTOS EN BLANCO,,,7,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15740,15740,SIACHOQUE,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1227,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15740,15740,SIACHOQUE,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,658,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15740,15740,SIACHOQUE,Nacional,,998,VOTOS NULOS,,,24,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15740,15740,SIACHOQUE,Nacional,,999,VOTOS EN BLANCO,,,16,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15753,15753,SOATA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,2781,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15753,15753,SOATA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,552,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15753,15753,SOATA,Nacional,,998,VOTOS NULOS,,,29,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15753,15753,SOATA,Nacional,,999,VOTOS EN BLANCO,,,38,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15755,15755,SOCOTA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,840,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15755,15755,SOCOTA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1771,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15755,15755,SOCOTA,Nacional,,998,VOTOS NULOS,,,33,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15755,15755,SOCOTA,Nacional,,999,VOTOS EN BLANCO,,,48,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15757,15757,SOCHA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1406,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15757,15757,SOCHA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,852,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15757,15757,SOCHA,Nacional,,998,VOTOS NULOS,,,22,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15757,15757,SOCHA,Nacional,,999,VOTOS EN BLANCO,,,41,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15759,15759,SOGAMOSO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,5590,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15759,15759,SOGAMOSO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,16304,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15759,15759,SOGAMOSO,Nacional,,998,VOTOS NULOS,,,112,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15759,15759,SOGAMOSO,Nacional,,999,VOTOS EN BLANCO,,,342,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15761,15761,SOMONDOCO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1314,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15761,15761,SOMONDOCO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,118,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15761,15761,SOMONDOCO,Nacional,,998,VOTOS NULOS,,,9,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15761,15761,SOMONDOCO,Nacional,,999,VOTOS EN BLANCO,,,10,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15762,15762,SORA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,453,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15762,15762,SORA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,315,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15762,15762,SORA,Nacional,,998,VOTOS NULOS,,,2,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15762,15762,SORA,Nacional,,999,VOTOS EN BLANCO,,,9,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15763,15763,SOTAQUIRA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,513,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15763,15763,SOTAQUIRA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1515,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15763,15763,SOTAQUIRA,Nacional,,998,VOTOS NULOS,,,24,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15763,15763,SOTAQUIRA,Nacional,,999,VOTOS EN BLANCO,,,17,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15764,15764,SORACA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,719,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15764,15764,SORACA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,879,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15764,15764,SORACA,Nacional,,998,VOTOS NULOS,,,8,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15764,15764,SORACA,Nacional,,999,VOTOS EN BLANCO,,,19,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15774,15774,SUSACON,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1073,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15774,15774,SUSACON,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,70,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15774,15774,SUSACON,Nacional,,998,VOTOS NULOS,,,4,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15774,15774,SUSACON,Nacional,,999,VOTOS EN BLANCO,,,39,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15776,15776,SUTAMARCHAN,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,925,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15776,15776,SUTAMARCHAN,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1069,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15776,15776,SUTAMARCHAN,Nacional,,998,VOTOS NULOS,,,9,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15776,15776,SUTAMARCHAN,Nacional,,999,VOTOS EN BLANCO,,,13,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15778,15778,SUTATENZA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1030,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15778,15778,SUTATENZA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,310,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15778,15778,SUTATENZA,Nacional,,998,VOTOS NULOS,,,20,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15778,15778,SUTATENZA,Nacional,,999,VOTOS EN BLANCO,,,15,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15790,15790,TASCO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,176,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15790,15790,TASCO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1481,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15790,15790,TASCO,Nacional,,998,VOTOS NULOS,,,7,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15790,15790,TASCO,Nacional,,999,VOTOS EN BLANCO,,,31,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15798,15798,TENZA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1471,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15798,15798,TENZA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,182,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15798,15798,TENZA,Nacional,,998,VOTOS NULOS,,,25,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15798,15798,TENZA,Nacional,,999,VOTOS EN BLANCO,,,24,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15804,15804,TIBANA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,322,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15804,15804,TIBANA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,2365,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15804,15804,TIBANA,Nacional,,998,VOTOS NULOS,,,84,0,
119940002,1994,Presidencia,Junio 19,15,15,BOYACÁ,BOYACA,15804,15804,TIBANA,Nacional,,999,VOTOS EN BLANCO,,,44,0,
