"FID","MPIO_CDPMP","DPTO_CCDGO","MPIO_CCDGO","MPIO_CNMBR","VERSION","AREA","LATITUD","LONGITUD","depto","provincia","indrural","CDF_0t1","el_c0","em_c0","cs_c0","cw_c0","el_c1","em_c1","cs_c1","cw_c1","el_d0","el_d1","em_d0","em_d1","cs_d0","cs_d1","cw_d0","cw_d1","VAM18_2t3","FID_2t3","PBID18_2t3","eCDF_2t3d","eCDF_2t3m","el_c2d","em_c2d","cs_c2d","cw_c2d","el_c3d","em_c3d","cs_c3d","cw_c3d","el_c2m","em_c2m","cs_c2m","cw_c2m","el_c3m","em_c3m","cs_c3m","cw_c3m","discapital","disbogota","eCDF_4t5","el_c4t5","em_c4t5","cs_c4t5","cw_c4t5","REGION","CÓDIGO DANE DEL DEPARTAMENTO","DEPARTAMENTO","mpio","MUNICIPIO","cdir6t9","el_t6t9","em_t6t9","cs_t6t9","cw_t6t9","m1_t6t9","m2_t6t9","Petro","Duque","nomark","null","blank","vtotal","MOV_top2","Duque_pct","Petro_pct","MOV_pct","eCDF_15t6","el_c15","em_c15","cs_c15","cw_c15","el_c16","em_c16","cs_c16","cw_c16","el_i","em_i","cs_i","cw_i"
10,"18150","18","150","CARTAGENA DEL CHAIRÁ",2018,12785618789.2,0.64769308121,-74.2723549908,"Caquetá","Caquetá",0.492285937070847,0.68874138989361,0.602648716156909,0,0,0.68874138989361,0.0860926737367012,0.68874138989361,0.612291095615419,0,NA,0.125,NA,1,NA,0.889,NA,0,240.992374713084,10,4071.61496093502,0.0439350525310411,0.686274509803922,0.0384431709646609,0.00487679083094556,0,0.0439350525310411,0.00549188156638013,0.0293046800382044,0.0439350525310411,0,0.600490196078431,0.0761764705882353,0,0.686274509803922,0.0857843137254902,0.457745098039216,0.686274509803922,0,204.328002929688,417.1875,0.695187165775401,0.260695187165775,0,0,0.417112299465241,"Región Centro Sur",18,"Caquetá",18.15,"Cartagena del Chairá","South",0.25,0,0,0.5,0.375,0,3229,2730,26,106,271,6362,-499,0.429110342659541,0.507544797233574,-0.0784344545740334,0.205699020480855,0,0.0456651825467498,0.0684977738201247,0,0,0,0,0.0205699020480855,0.235713885857913,0.158541017633476,0.170882922404933,0.289087262651357
11,"18753","18","753","SAN VICENTE DEL CAGUÁN",2018,17464634367.7,1.56780169584,-74.2629775148,"Caquetá","Caquetá",0.538003504276276,0.704712685343702,0.616623599675739,0,0,0.704712685343702,0.0880890856679627,0.704712685343702,0.626489577270551,0,0.875,NA,0,NA,0,NA,1,NA,555.991461286607,11,4071.61496093502,0.0439350525310411,0.841354723707665,0.0384431709646609,0.00487679083094556,0,0.0439350525310411,0.00549188156638013,0.0293046800382044,0.0439350525310411,0,0.736185383244207,0.0933903743315508,0,0.841354723707665,0.105169340463458,0.561183600713012,0.841354723707665,0,166.978973388672,328.136779785156,0.592691622103387,0.22225935828877,0,0,0.355614973262032,"Región Centro Sur",18,"Caquetá",18.753,"San Vicente del Caguán","South",0.25,0,0,0.5,0.375,0,4433,7758,31,143,529,12894,3325,0.601675197766403,0.343803319373352,0.257871878393051,0.430988423864648,0,0.0956794300979519,0.143519145146928,0,0,0,0,0.0430988423864648,0.252290845917517,0.181870761310777,0.201420430765643,0.305597653087483
12,"18756","18","756","SOLANO",2018,42312783610.3,0.21128084552,-73.1238678989,"Caquetá","Caquetá",0.751917243003845,0.773949586005983,0.677205887755235,0,0,0.773949586005983,0.0967436982507478,0.773949586005983,0.688041181959319,0,0.875,NA,0,NA,0,NA,1,NA,66.9446951292367,12,4071.61496093502,0.0439350525310411,0.250445632798574,0.0384431709646609,0.00487679083094556,0,0.0439350525310411,0.00549188156638013,0.0293046800382044,0.0439350525310411,0,0.219139928698752,0.0277994652406417,0,0.250445632798574,0.0313057040998217,0.167047237076649,0.250445632798574,0,313.270233154297,462.463500976562,0.749554367201426,0.281082887700535,0,0,0.449732620320856,"Región Centro Sur",18,"Caquetá",18.756,"Solano","South",0.25,0,0,0.5,0.375,0,1135,894,14,28,65,2136,-241,0.418539325842697,0.531367041198502,-0.112827715355805,0.190560997328584,0,0.0423045414069457,0.0634568121104185,0,0,0,0,0.0190560997328584,0.194434763313136,0.126387603716277,0.125242953358539,0.249147992357284
13,"18785","18","785","SOLITA",2018,476931472.859,0.90926545692,-75.6384004547,"Caquetá","Caquetá",0.409266412258148,0.658827919252557,0.576474429345988,0,0,0.658827919252557,0.0823534899065697,0.658827919252557,0.585698020215524,0,NA,0.125,NA,1,NA,0.889,NA,0,45.8604220489536,13,4071.61496093502,0.0439350525310411,0.145276292335116,0.0384431709646609,0.00487679083094556,0,0.0439350525310411,0.00549188156638013,0.0293046800382044,0.0439350525310411,0,0.127116755793226,0.0161256684491979,0,0.145276292335116,0.0181595365418895,0.0968992869875223,0.145276292335116,0,81.9613342285156,419.216674804688,0.698752228163993,0.262032085561497,0,0,0.419251336898396,"Región Centro Sur",18,"Caquetá",18.785,"Solita","South",0.25,0,0,0.5,0.375,0,431,1343,5,54,97,1930,912,0.695854922279793,0.223316062176166,0.472538860103627,0.630454140694568,0,0.139960819234194,0.209941228851291,0,0,0,0,0.0630454140694568,0.164517037143646,0.113976711740434,0.117614442675241,0.223300120319441
14,"18205","18","205","CURILLO",2018,403358249.431,1.05966316507,-75.9517850567,"Caquetá","Caquetá",0.307124972343445,0.620625874753896,0.543047640409659,0,0,0.620625874753896,0.0775782343442369,0.620625874753896,0.551736402656213,0,NA,0.125,NA,1,NA,0.889,NA,0,63.0938576004431,14,4071.61496093502,0.0439350525310411,0.223707664884135,0.0384431709646609,0.00487679083094556,0,0.0439350525310411,0.00549188156638013,0.0293046800382044,0.0439350525310411,0,0.195744206773619,0.024831550802139,0,0.223707664884135,0.0279634581105169,0.149213012477718,0.223707664884135,0,77.2228240966797,418.025726318359,0.697860962566845,0.261697860962567,0,0,0.418716577540107,"Región Centro Sur",18,"Caquetá",18.205,"Curillo","South",0.25,0,0,0.5,0.375,0,692,1835,13,35,98,2673,1143,0.686494575383464,0.258885147774037,0.427609427609428,0.587711487088157,0,0.130471950133571,0.195707925200356,0,0,0,0,0.0587711487088157,0.169503925075075,0.115642798520915,0.121393999092588,0.227727658235869
15,"18592","18","592","PUERTO RICO",2018,4146397159.69,2.01894089126,-75.0730862673,"Caquetá","Caquetá",0.454538583755493,0.675279386114893,0.590869462850531,0,0,0.675279386114893,0.0844099232643616,0.675279386114893,0.60032337425614,0,NA,0.125,NA,1,NA,0.889,NA,0,261.013638246357,15,4071.61496093502,0.0439350525310411,0.712121212121212,0.0384431709646609,0.00487679083094556,0,0.0439350525310411,0.00549188156638013,0.0293046800382044,0.0439350525310411,0,0.623106060606061,0.0790454545454545,0,0.712121212121212,0.0890151515151515,0.474984848484849,0.712121212121212,0,64.7838287353516,293.485992431641,0.533868092691622,0.200200534759358,0,0,0.320320855614973,"Región Centro Sur",18,"Caquetá",18.592,"Puerto Rico","South",0.25,0,0,0.5,0.375,0,2314,4775,27,125,378,7619,2461,0.626722667016669,0.303714398214989,0.32300826880168,0.484416740872663,0,0.107540516473731,0.161310774710597,0,0,0,0,0.0484416740872663,0.229700141624433,0.167106275702366,0.184219420135994,0.282020390992293
16,"19001","19","001","POPAYÁN",2018,480179743.319,2.47170436246,-76.5919441915,"Cauca","Centro",0.161913350224495,0.564312955208222,0.493773835807194,0,0,0.564312955208222,0.0705391194010277,0.564312955208222,0.501674217180109,0,NA,0.125,NA,1,NA,0.889,NA,0,4440.03493567226,16,17478.9595335043,0.365807067812798,0.975935828877005,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.85394385026738,0.108328877005348,0,0.975935828877005,0.121991978609626,0.650949197860963,0.975935828877005,0,0,342.127960205078,0.616755793226381,0.231283422459893,0,0,0.370053475935829,"Región Pacífico",19,"Cauca",19.001,"Popayán","West",0.125,0,0.111,0.3,0.2125,0.0555,81160,49298,143,2132,5424,138157,-31862,0.356825929920308,0.587447613946452,-0.230621684026144,0.134461264470169,0,0.0298504007123776,0.0447756010685663,0,0,0,0,0.0134461264470169,0.23706652581814,0.169180178848364,0.20417320589071,0.277968548308509
17,"19022","19","022","ALMAGUER",2018,236714830.796,1.9124405208,-76.8349451942,"Cauca","Sur",0.927042126655579,0.823047668837049,0.720166710232418,0,0,0.823047668837049,0.102880958604631,0.823047668837049,0.731689377596136,0,0.875,NA,0,NA,0,NA,1,NA,94.7211923808818,17,17478.9595335043,0.365807067812798,0.371657754010695,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.325200534759358,0.0412540106951872,0,0.371657754010695,0.0464572192513369,0.247895721925134,0.371657754010695,0,66.697868347168,401.884918212891,0.681818181818182,0.255681818181818,0,0,0.409090909090909,"Región Pacífico",19,"Cauca",19.022,"Almaguer","West",0.125,0,0.111,0.3,0.2125,0.0555,5070,865,36,53,36,6060,-4205,0.142739273927393,0.836633663366337,-0.693894389438944,0.02493321460374,0,0.00553517364203028,0.00830276046304542,0,0,0,0,0.002493321460374,0.196923405128695,0.139716571887425,0.152831236508735,0.238286206674878
18,"19050","19","050","ARGELIA",2018,775787826.117,2.32933728292,-77.2631490603,"Cauca","Sur",0.896725833415985,0.815067383902565,0.713183960914745,0,0,0.815067383902565,0.101883422987821,0.815067383902565,0.724594904289381,0,0.875,NA,0,NA,0,NA,1,NA,118.464783881493,18,17478.9595335043,0.365807067812798,0.445632798573975,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.389928698752228,0.0494652406417112,0,0.445632798573975,0.0557040998217469,0.297237076648841,0.445632798573975,0,73.8574295043945,409.349517822266,0.687165775401069,0.257687165775401,0,0,0.412299465240642,"Región Pacífico",19,"Cauca",19.05,"Argelia","West",0.125,0,0.111,0.3,0.2125,0.0555,8658,756,10,124,130,9678,-7902,0.0781153130812151,0.894606323620583,-0.816491010539368,0.00534283170080142,0,0.00118610863757792,0.00177916295636687,0,0,0,0,0.000534283170080143,0.205423418531493,0.145369476228837,0.160375858227465,0.246691741360908
19,"19075","19","075","BALBOA",2018,413211197.428,2.08473294481,-77.2088133019,"Cauca","Sur",0.744504451751709,0.771714325500615,0.675250034813038,0,0,0.771714325500615,0.0964642906875769,0.771714325500615,0.686054035370047,0,0.875,NA,0,NA,0,NA,1,NA,190.08367229346,19,17478.9595335043,0.365807067812798,0.605169340463458,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.529523172905526,0.0671737967914439,0,0.605169340463458,0.0756461675579323,0.403647950089127,0.605169340463458,0,83.1608276367188,425.0810546875,0.707664884135472,0.265374331550802,0,0,0.424598930481283,"Región Pacífico",19,"Cauca",19.075,"Balboa","West",0.125,0,0.111,0.3,0.2125,0.0555,5766,894,16,67,94,6837,-4872,0.130759104870557,0.843352347520842,-0.712593242650285,0.0195903829029386,0,0.00434906500445236,0.00652359750667854,0,0,0,0,0.00195903829029386,0.220907249689359,0.155860642173205,0.176093371667523,0.262930204341956
20,"19100","19","100","BOLÍVAR",2018,797820255.536,1.85395193811,-76.9633745378,"Cauca","Sur",0.868061423301697,0.807319646000312,0.706404690250273,0,0,0.807319646000312,0.100914955750039,0.807319646000312,0.717707165294277,0,0.875,NA,0,NA,0,NA,1,NA,220.848633699784,20,17478.9595335043,0.365807067812798,0.657754010695187,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.575534759358289,0.0730106951871658,0,0.657754010695187,0.0822192513368984,0.43872192513369,0.657754010695187,0,72.2000198364258,411.682586669922,0.689839572192513,0.258689839572192,0,0,0.413903743315508,"Región Pacífico",19,"Cauca",19.1,"Bolívar","West",0.125,0,0.111,0.3,0.2125,0.0555,10598,3051,34,173,141,13997,-7547,0.217975280417232,0.757162249053369,-0.539186968636136,0.0463045414069457,0,0.0102796081923419,0.0154194122885129,0,0,0,0,0.00463045414069457,0.231095437033461,0.166166484314189,0.187735073534747,0.272950981768963
21,"19110","19","110","BUENOS AIRES",2018,435028798.694,3.04591778287,-76.6790115245,"Cauca","Norte",0.961254596710205,0.831787914565313,0.727814425244649,0,0,0.831787914565313,0.103973489320664,0.831787914565313,0.739459456048563,0,0.875,NA,0,NA,0,NA,1,NA,300.298147698223,21,17478.9595335043,0.365807067812798,0.745989304812834,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.65274064171123,0.0828048128342246,0,0.745989304812834,0.0932486631016043,0.49757486631016,0.745989304812834,0,65.8479156494141,311.808837890625,0.5650623885918,0.211898395721925,0,0,0.33903743315508,"Región Pacífico",19,"Cauca",19.11,"Buenos Aires","West",0.125,0,0.111,0.3,0.2125,0.0555,3608,3578,80,245,277,7788,-30,0.459424756034926,0.463276836158192,-0.00385208012326654,0.241317898486198,0,0.0535725734639359,0.0803588601959038,0,0,0,0,0.0241317898486198,0.239334451887509,0.183217520896704,0.209600952632163,0.280118305297731
22,"19130","19","130","CAJIBÍO",2018,552278611.707,2.64320984772,-76.701389144,"Cauca","Centro",0.947588920593262,0.828330615652759,0.724789288696164,0,0,0.828330615652759,0.103541326956595,0.828330615652759,0.736385917315303,0,0.875,NA,0,NA,0,NA,1,NA,254.54295993051,22,17478.9595335043,0.365807067812798,0.704099821746881,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.616087344028521,0.0781550802139037,0,0.704099821746881,0.0880124777183601,0.469634581105169,0.704099821746881,0,19.6863842010498,338.705108642578,0.60873440285205,0.228275401069519,0,0,0.36524064171123,"Región Pacífico",19,"Cauca",19.13,"Cajibío","West",0.125,0,0.111,0.3,0.2125,0.0555,5730,4657,61,292,305,11045,-1073,0.421638750565867,0.518786781349027,-0.0971480307831598,0.19946571682992,0,0.0442813891362422,0.0664220837043633,0,0,0,0,0.019946571682992,0.235713229808645,0.177550208263509,0.202238477845818,0.277202206349233
23,"19137","19","137","CALDONO",2018,354738653.343,2.81032823986,-76.4645161155,"Cauca","Oriente",0.945576548576355,0.827817694863816,0.724340483005839,0,0,0.827817694863816,0.103477211857977,0.827817694863816,0.735929930733933,0,0.875,NA,0,NA,0,NA,1,NA,232.815120287609,23,17478.9595335043,0.365807067812798,0.675579322638146,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.591131907308378,0.0749893048128342,0,0.675579322638146,0.0844474153297683,0.450611408199644,0.675579322638146,0,39.6795806884766,310.870483398438,0.564171122994652,0.211564171122995,0,0,0.338502673796791,"Región Pacífico",19,"Cauca",19.137,"Caldono","West",0.125,0,0.111,0.3,0.2125,0.0555,9177,2996,40,134,190,12537,-6181,0.238972640982691,0.731993299832496,-0.493020658849805,0.0507569011576135,0,0.0112680320569902,0.0169020480854853,0,0,0,0,0.00507569011576135,0.22999514857812,0.170585804991661,0.192426412682195,0.268371922676814
24,"19142","19","142","CALOTO",2018,266564588.309,3.04594227664,-76.3663887603,"Cauca","Norte",0.824492216110229,0.795170031599715,0.695773777649751,0,0,0.795170031599715,0.0993962539499644,0.795170031599715,0.706906158092147,0,0.875,NA,0,NA,0,NA,1,NA,1858.82685119302,24,17478.9595335043,0.365807067812798,0.939393939393939,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.821969696969697,0.104272727272727,0,0.939393939393939,0.117424242424242,0.626575757575758,0.939393939393939,0,71.7944259643555,281.36767578125,0.506238859180036,0.189839572192513,0,0,0.303743315508021,"Región Pacífico",19,"Cauca",19.142,"Caloto","West",0.125,0,0.111,0.3,0.2125,0.0555,7336,3149,22,268,363,11138,-4187,0.282725803555396,0.658646076494882,-0.375920272939486,0.07479964381122,0,0.0166055209260908,0.0249082813891362,0,0,0,0,0.007479964381122,0.256175442898271,0.192828004671786,0.222776047359403,0.29322340636035
25,"19212","19","212","CORINTO",2018,325915580.668,3.1367536056,-76.2096456925,"Cauca","Norte",0.490627229213715,0.688154937923578,0.602135570683131,0,0,0.688154937923578,0.0860193672404473,0.688154937923578,0.611769739814061,0,NA,0.125,NA,1,NA,0.889,NA,0,221.170844451742,25,17478.9595335043,0.365807067812798,0.658645276292335,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.576314616755793,0.0731096256684492,0,0.658645276292335,0.0823306595365419,0.439316399286988,0.658645276292335,0,84.5748825073242,266.354766845703,0.471479500891266,0.176804812834225,0,0,0.282887700534759,"Región Pacífico",19,"Cauca",19.212,"Corinto","West",0.125,0,0.111,0.3,0.2125,0.0555,7164,3127,32,215,332,10870,-4037,0.287672493100276,0.659061637534499,-0.371389144434223,0.0765805877114871,0,0.0170008904719501,0.0255013357079252,0,0,0,0,0.00765805877114871,0.206075628381267,0.152197731668871,0.17586454397679,0.242168246690228
26,"19290","19","290","FLORENCIA",2018,56652636.3113,1.69453474037,-77.087357234,"Cauca","Sur",0.764705896377563,0.7777766528591,0.680554571251712,0,0,0.7777766528591,0.0972220816073875,0.7777766528591,0.69144344439174,0,0.875,NA,0,NA,0,NA,1,NA,36.4221062301794,26,17478.9595335043,0.365807067812798,0.0944741532976827,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.0826648841354724,0.0104866310160428,0,0.0944741532976827,0.0118092691622103,0.0630142602495544,0.0944741532976827,0,101.836730957031,439.667633056641,0.721033868092692,0.270387700534759,0,0,0.432620320855615,"Región Pacífico",19,"Cauca",19.29,"Florencia","West",0.125,0,0.111,0.3,0.2125,0.0555,1827,692,17,32,42,2610,-1135,0.265134099616858,0.7,-0.434865900383142,0.0614425645592164,0,0.013640249332146,0.0204603739982191,0,0,0,0,0.00614425645592164,0.158454813336443,0.108114724182105,0.114672246460955,0.20137692293354
27,"19300","19","300","GUACHENÉ",2018,98865801.9952,3.14438999263,-76.3923481067,"Cauca","Sur",0.670581042766571,0.748756268758661,0.655161735163828,0,0,0.748756268758661,0.0935945335948326,0.748756268758661,0.665644322926449,0,0.875,NA,0,NA,0,NA,1,NA,177.717683682001,27,17478.9595335043,0.365807067812798,0.581105169340463,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.508467023172905,0.0645026737967914,0,0.581105169340463,0.0726381461675579,0.387597147950089,0.581105169340463,0,101.836730957031,439.667633056641,0.721033868092692,0.270387700534759,0,0,0.432620320855615,"Región Pacífico",19,"Cauca",19.3,"Guachené","West",0.125,0,0.111,0.3,0.2125,0.0555,6149,1640,19,328,182,8318,-4509,0.197162779514306,0.739240201971628,-0.542077422457321,0.0445235975066785,0,0.00988423864648263,0.014826357969724,0,0,0,0,0.00445235975066785,0.215656142329235,0.151342541144003,0.17157198127958,0.258366764838176
28,"19355","19","355","INZÁ",2018,866312068.588,2.49905878314,-76.1376253119,"Cauca","Oriente",0.954707562923431,0.830137197901516,0.726370048163826,0,0,0.830137197901516,0.103767149737689,0.830137197901516,0.737991968934448,0,0.875,NA,0,NA,0,NA,1,NA,162.069066002135,28,17478.9595335043,0.365807067812798,0.559714795008913,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.489750445632799,0.0621283422459893,0,0.559714795008913,0.0699643493761141,0.373329768270945,0.559714795008913,0,50.524169921875,301.739105224609,0.552584670231729,0.207219251336898,0,0,0.331550802139037,"Región Pacífico",19,"Cauca",19.355,"Inzá","West",0.125,0,0.111,0.3,0.2125,0.0555,6049,2807,35,98,123,9112,-3242,0.30805531167691,0.663849868305531,-0.355794556628622,0.0819234194122885,0,0.018186999109528,0.0272804986642921,0,0,0,0,0.00819234194122885,0.215258905530916,0.160472788440997,0.179498407825957,0.253699392123837
29,"19364","19","364","JAMBALÓ",2018,234447557.463,2.84981013021,-76.3112491905,"Cauca","Oriente",0.893783986568451,0.814281260672951,0.712496103088832,0,0,0.814281260672951,0.101785157584119,0.814281260672951,0.723896040738253,0,0.875,NA,0,NA,0,NA,1,NA,89.9340134208768,29,17478.9595335043,0.365807067812798,0.354723707664884,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.310383244206774,0.0393743315508021,0,0.354723707664884,0.0443404634581105,0.236600713012478,0.354723707664884,0,54.0833854675293,290.780029296875,0.527629233511586,0.197860962566845,0,0,0.316577540106952,"Región Pacífico",19,"Cauca",19.364,"Jambaló","West",0.125,0,0.111,0.3,0.2125,0.0555,4825,448,33,69,53,5428,-4377,0.0825350036845984,0.888909358879882,-0.806374355195284,0.00712377560106857,0,0.00158147818343722,0.00237221727515583,0,0,0,0,0.000712377560106857,0.186483241363085,0.136479722927458,0.148998995709787,0.223286860750612
30,"19392","19","392","LA SIERRA",2018,208354419.869,2.18747357214,-76.7822803199,"Cauca","Centro",0.830495834350586,0.796870748962188,0.697261905341915,0,0,0.796870748962188,0.0996088436202735,0.796870748962188,0.708418095827385,0,0.875,NA,0,NA,0,NA,1,NA,71.0966928233977,30,17478.9595335043,0.365807067812798,0.278966131907308,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.244095365418895,0.0309652406417112,0,0.278966131907308,0.0348707664884136,0.186070409982175,0.278966131907308,0,36.6823348999023,377.882141113281,0.656862745098039,0.246323529411765,0,0,0.394117647058824,"Región Pacífico",19,"Cauca",19.392,"La Sierra","West",0.125,0,0.111,0.3,0.2125,0.0555,2324,1941,23,83,91,4462,-383,0.435006723442402,0.520842671447781,-0.0858359480053788,0.204808548530721,0,0.0454674977738201,0.0682012466607302,0,0,0,0,0.0204808548530721,0.180895051285158,0.132421737169987,0.145823184299428,0.223804422847674
31,"19397","19","397","LA VEGA",2018,516074880.701,2.05393342595,-76.7588062038,"Cauca","Sur",0.95755273103714,0.830855827774294,0.726998849302507,0,0,0.830855827774294,0.103856978471787,0.830855827774294,0.738630830891348,0,0.875,NA,0,NA,0,NA,1,NA,145.459023663289,31,17478.9595335043,0.365807067812798,0.518716577540107,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.453877005347594,0.0575775401069519,0,0.518716577540107,0.0648395721925134,0.345983957219251,0.518716577540107,0,44.4694213867188,380.416015625,0.659536541889483,0.247326203208556,0,0,0.39572192513369,"Región Pacífico",19,"Cauca",19.397,"La Vega","West",0.125,0,0.111,0.3,0.2125,0.0555,4461,2026,33,78,96,6694,-2435,0.302659097699432,0.666417687481327,-0.363758589781894,0.0774710596616207,0,0.0171985752448798,0.0257978628673197,0,0,0,0,0.00774710596616207,0.21523732606537,0.156451987543172,0.174268158912347,0.256630179551782
32,"19450","19","450","MERCADERES",2018,697981385.333,1.79382516403,-77.1806038118,"Cauca","Sur",0.737614572048187,0.76962565111333,0.673422444724163,0,0,0.76962565111333,0.0962032063891662,0.76962565111333,0.68419720383975,0,0.875,NA,0,NA,0,NA,1,NA,139.411804075996,32,17478.9595335043,0.365807067812798,0.505347593582888,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.442179144385027,0.0560935828877005,0,0.505347593582888,0.063168449197861,0.337066844919786,0.505347593582888,0,102.068855285645,443.826049804688,0.726381461675579,0.272393048128342,0,0,0.435828877005348,"Región Pacífico",19,"Cauca",19.45,"Mercaderes","West",0.125,0,0.111,0.3,0.2125,0.0555,5014,1205,36,51,84,6390,-3809,0.188575899843505,0.784663536776213,-0.596087636932707,0.0356188780053428,0,0.00790739091718611,0.0118610863757792,0,0,0,0,0.00356188780053428,0.20904578660307,0.14633668372975,0.164050735474802,0.251795501187762
33,"19455","19","455","MIRANDA",2018,189684313.555,3.22823521199,-76.2167082735,"Cauca","Norte",0.428252547979355,0.665766368816645,0.582545572714564,0,0,0.665766368816645,0.0832207961020806,0.665766368816645,0.591866301877997,0,NA,0.125,NA,1,NA,0.889,NA,0,708.264655758374,33,17478.9595335043,0.365807067812798,0.867201426024955,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.758801247771836,0.0962593582887701,0,0.867201426024955,0.108400178253119,0.578423351158645,0.867201426024955,0,96.1320724487305,257.468292236328,0.447415329768271,0.167780748663102,0,0,0.268449197860963,"Región Pacífico",19,"Cauca",19.455,"Miranda","West",0.125,0,0.111,0.3,0.2125,0.0555,8606,3105,28,299,382,12420,-5501,0.25,0.692914653784219,-0.442914653784219,0.0605520926090828,0,0.0134425645592164,0.0201638468388246,0,0,0,0,0.00605520926090828,0.228218567938088,0.16923645535291,0.198778946842722,0.263434025245434
34,"19473","19","473","MORALES",2018,511477727.531,2.81476546957,-76.7509625512,"Cauca","Centro",0.936351001262665,0.82545375144407,0.722272032513561,0,0,0.82545375144407,0.103181718930509,0.82545375144407,0.733828385033778,0,0.875,NA,0,NA,0,NA,1,NA,240.846741680804,34,17478.9595335043,0.365807067812798,0.685383244206774,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.599710338680927,0.0760775401069519,0,0.685383244206774,0.0856729055258467,0.457150623885918,0.685383244206774,0,40.0628128051758,331.854064941406,0.59982174688057,0.224933155080214,0,0,0.359893048128342,"Región Pacífico",19,"Cauca",19.473,"Morales","West",0.125,0,0.111,0.3,0.2125,0.0555,4611,4379,42,138,222,9392,-232,0.466247870528109,0.490949744463373,-0.0247018739352641,0.232413178984862,0,0.0515957257346394,0.077393588601959,0,0,0,0,0.0232413178984862,0.232596268841382,0.176284705146447,0.200950652230314,0.274246420209709
35,"19513","19","513","PADILLA",2018,69683425.3788,3.19473061787,-76.3362418028,"Cauca","Norte",0.549360990524292,0.70862113033935,0.620043489046932,0,0,0.70862113033935,0.0885776412924188,0.70862113033935,0.629964184871683,0,0.875,NA,0,NA,0,NA,1,NA,126.22271551144,35,17478.9595335043,0.365807067812798,0.464349376114082,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.406305704099822,0.0515427807486631,0,0.464349376114082,0.0580436720142603,0.309721033868093,0.464349376114082,0,84.9344482421875,273.013885498047,0.487522281639929,0.182820855614973,0,0,0.292513368983957,"Región Pacífico",19,"Cauca",19.513,"Padilla","West",0.125,0,0.111,0.3,0.2125,0.0555,2842,678,5,176,96,3797,-2164,0.17856202264946,0.748485646563076,-0.569923623913616,0.0391807658058771,0,0.00869813000890472,0.0130471950133571,0,0,0,0,0.00391807658058771,0.185098920258551,0.134822884370626,0.15229509449989,0.221175244002247
36,"19517","19","517","PÁEZ",2018,1793143888.26,2.73388770166,-75.9936826375,"Cauca","Oriente",0.935096979141235,0.825130838382601,0.721989483584776,0,0,0.825130838382601,0.103141354797825,0.825130838382601,0.733541315322132,0,0.875,NA,0,NA,0,NA,1,NA,252.008155681727,36,17478.9595335043,0.365807067812798,0.702317290552585,0.320081184336199,0.0406045845272206,0,0.365807067812798,0.0457258834765998,0.243993314231137,0.365807067812798,0,0.614527629233512,0.0779572192513369,0,0.702317290552585,0.0877896613190731,0.468445632798574,0.702317290552585,0,72.6911087036133,275.389739990234,0.492869875222816,0.184826203208556,0,0,0.29572192513369,"Región Pacífico",19,"Cauca",19.517,"Páez","West",0.125,0,0.111,0.3,0.2125,0.0555,6755,2956,42,174,149,10076,-3799,0.293370385073442,0.670404922588329,-0.377034537514887,0.0739091718610864,0,0.0164078361531612,0.0246117542297418,0,0,0,0,0.00739091718610864,0.229659291517968,0.173492690823209,0.196433795013057,0.266320121406873
