id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,,997,TARJETAS NO MARCADAS,,,402,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,,998,VOTOS NULOS,,,35,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,,999,VOTOS EN BLANCO,,,36,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,2689,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,143,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,192,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,80,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,7214,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,,997,TARJETAS NO MARCADAS,,,2274,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,,998,VOTOS NULOS,,,366,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5079,BARBOSA,Departamental,,999,VOTOS EN BLANCO,,,576,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,568,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,21,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,26,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,6,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,1001,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,,997,TARJETAS NO MARCADAS,,,261,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,,998,VOTOS NULOS,,,23,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5086,BELMIRA,Departamental,,999,VOTOS EN BLANCO,,,71,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,28214,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,979,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,2555,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,496,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,35630,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,,997,TARJETAS NO MARCADAS,,,7434,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,,998,VOTOS NULOS,,,2441,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5088,BELLO,Departamental,,999,VOTOS EN BLANCO,,,8533,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,318,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,26,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5091,BETANIA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,21,0
