event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,admin1c,admin2c,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
COL1687,27-Nov-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 27 November 2019, in Suba, Bogota, people marched against the policies of President Ivan Duque. While some people were marching, other people were protesting with a loud and spontaneous barrage of pots-and-pans bangs inside nearby buildings. The march took place during a national strike. During the protest, protesters also remembered the student that died in Bogota after he was attacked by an Esmad officer on November 23.",0,crowd size=no report,1681251227
COL1664,25-Nov-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 25 November 2019, in Bogota,7,000 people protested wearing purple clothes against violence toward women. Also, different organizations explained how in the city there are cases that threaten the dignity and life of women. The protest took place during the International Day for the Elimination of Violence against Women. During the protest, protesters also remembered the student that was attacked during a demonstration in Bogota by an Esmad officer on November 23.",0,"crowd size=7,000",1649356179
COL1571,12-Nov-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 12 November 2019, in Bogota-Chapinero, 150 students of the District University marched to the mayor city hall to protest against corruption cases in the University and to demand solutions from the State. In the demonstration a group of students occupied one of the Universities' buildings",0,crowd size=150,1681251224
COL1560,8-Nov-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 8 November 2019, in Avenue 68, Teusaquillo, Bogota, at least 400 people staged a demonstration against the project of the construction of a Transmilenio (bus rapid transit (BRT) system) in Avenue 68 in the city.",0,crowd size=at least 400,1681251227
COL1518,31-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia); Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 31 October 2019, in Bogota (Bogota, D.C.), students, indigenous groups and political leaders held a protest against the recent killings of 5 indigenous people in Tacueyo. Demonstrators were calling for justice, and marched in solidarity to grieve the losses.",0,crowd size=no report,1582839943
COL1508,30-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 30 October 2019, in La Candelaria, Bogota (Bogota, D.C.), indigenous groups and political leaders gathered at the Bolivar square in protest against the recent killings of 5 indigenous people in Tacueyo. Demonstrators were calling for justice and the resignation of the ministers of Interior and Defense.",0,crowd size=no report,1681251225
COL1478,24-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 24 October 2019, in Chapinero area, Bogota, around 100 students from Universidad Pedagogica staged a protest march in Street 7 with Street 11. The reason for the demonstration was not reported.",0,crowd size=around 100,1681251224
COL1479,24-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 24 October 2019, in La Candelaria area, Bogota, around 100 students from Universidad Distrital staged a protest march in Street 7 with Street 40. In the same area, around 200 students demonstrated in Street 19 with Caracas Avenue. The reason for the demonstrations was not reported.",0,crowd size=around 300,1681251225
COL1480,24-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 24 October 2019, in Santa Fe area, Bogota, around 200 students from Universidad Distrital, La Macarena, staged a protest march in Circunvalar Avenue with Street 31. In the same area, 300 students from Universidad Colegio Mayor de Cundinamarca also staged a protest. Another 300 students demonstrated in Street 7 with Street 32. The reason for the demonstrations was not reported.",0,crowd size=around 800,1681251226
COL1458,21-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 21 October 2019, in Ciudad Bolivar area, Bogota, around 60 students from Universidad Distrital Tecnologica del Sur were staging a protest. The reason for the demonstration was unknown.",0,crowd size=around 60,1681251224
COL1459,21-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 21 October 2019, in La Candelaria area, Bogota, around 100 students from Universidad Distrital Tecnologica del Sur - ASAB were staging a protest in Street 7 near Street 27 South. Around 200 students were also gathered at Street 8 near Street 40 South. The reason for the demonstration was unknown.",0,crowd size=around 300,1681251225
COL1460,21-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 21 October 2019, in Santa Fe area, Bogota, students from Universidad Distrital Tecnologica del Sur were staging a protest in Circunvalar Avenue wth Street 15, and Street 13 with 16th. The reason for the demonstration was unknown.",0,crowd size=no report,1681251226
COL1421,17-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 17 October 2019, in La Candelaria, Bogota, a group of environmental activists staged a protest against the nomination of the new environment minister. The group claims the politician has a conflict of interests.",0,crowd size=no report,1681251225
COL1422,17-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia); Teachers (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,Noticias RCN,National,"On 17 October 2019, in La Candelaria, Bogota, students and teachers protested against the enactment of a law that reduces the budget for public education in the country.",0,crowd size=no report,1681251225
COL1411,16-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 16 October 2019, in Chapinero, Bogota, students protested over an increase in the budget for public education in the country. The group blocked the streets of the city for several hours.",0,crowd size=no report,1681251224
COL1413,16-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 16 October 2019, in Los Martires, Bogota, students protested over an increase in the budget for public education in the country. The group blocked the streets of the city for several hours.",0,crowd size=no report,1681251226
COL1363,8-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CD: Democratic Centre,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 8 October 2019, in Bogota D.C, people protested in favor and in opposition of Senator Alvaro Uribe during his hearing at the Supreme Court of Justice. The Senator is responding to alleged crimes of procedural fraud and bribery.",0,crowd size=no report,1681251226
COL1347,4-Oct-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 4 October 2019, at the Universidad Distrital, Bogota D.C, students protested to reject acts of corruption within the institution. It is reported that the vehicular passage was obstructed.",0,crowd size=no report,1652899425
COL1341,3-Oct-19,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),Students (Colombia),6,Police Forces of Colombia (2018-2022),,1,16,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 3 October 2019, at the District University, Macarena headquarters, in Bogota D.C, police officers fought against a student protest. It is reported that police officers fired tear gas. Two students from a nearby school are reported to have fainted due to the effects of tear gas. The students were demanding promptness in the investigations of corruption in the institution.",0,crowd size=no report,1660599327
COL1313,27-Sep-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 27 September 2019, in Bogota, nearly 5,000 students marched through the streets of the city in a protest against police brutality and recent events of corruption registered in a public university in the country.",0,"crowd size=nearly 5,000",1582839944
COL1297,24-Sep-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Universal (Colombia),National,"On 24 September 2019, in Bogota, coffee farmers staged a protest near a coffee-shop chain against the low prices of their product in the market.",0,crowd size=no report,1582839962
COL1298,24-Sep-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,La Opinion (Colombia),National,"On 24 September 2019, in Bogota-Chapinero, nearly 400 drivers of public buses and taxis protested against a regulation that sanctions and suspends the driver_ licenses for recurrent offenders. The group marched for the streets of the city.",0,crowd size=nearly 400,1681251224
COL1299,24-Sep-19,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),Civilians (Colombia); Students (Colombia),6,Police Forces of Colombia (2018-2022) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Colombiano,National,"On 24 September 2019, ESMAD police forces dispersed a group of students that were peacefully protesting against a presumed case of corruption in a local university. Witnesses claimed excessive use of force against protesters. Police used tear gas and rubber bullets near the university hospital. Reports claimed an undetermined number of patients were directly affected by the teargas.",0,crowd size=no report,1681251224
COL1284,23-Sep-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 23 September 2019, in Bogota-San Cristobal, around 100 drivers of public buses and taxis protested against a regulation that sanctions and suspends the driver_ licenses for recurrent offenders. Protesters blocked the roads.",0,crowd size=around 100,1681251226
COL1285,23-Sep-19,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),Labor Group (Colombia),6,Police Forces of Colombia (2018-2022) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 23 September 2019, in Bogota-Usme, drivers of public buses and taxis protested against a regulation that sanctions and suspends the driver's licenses for recurrent offenders. Protesters blocked the roads. ESMAD police forces intervened to free the roads.",0,crowd size=around 100,1681251228
COL1271,20-Sep-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,Xinhua,International,"On 20 September 2019, in Candelaria, Bogota, citizens protested against climate change. The group joined a worldwide demonstration for the regulation of gas emissions and government regulations to protect the planet.",0,crowd size=no report,1681251225
COL1222,12-Sep-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia); FECODE: Colombian Federation of Education Workers,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 12 September 2019, in Bogota-Candelaria, teachers affiliated to FECODE staged a protest against recent death threats made by armed organizations to the teachers union in the country. The group joined a countrywide strike in which teachers demand more security to work.",0,crowd size=no report,1681251225
